"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
519317,"Stanton, Giancarlo","R","80.981809819",27.70528451205331,8.370458148062097,-0.05699058438342908,0.5725388601036271,0.24277211928156994,26.190684161325006,25.947912042043438,34.480968354393916,386
666176,"Adell, Jo","R","79.213932245",31.50115375805715,6.786876645040861,-4.9377841239522,0.5918367346938775,1.04152214873835,27.106441439931984,26.064919291193636,29.89542428266542,98
672744,"Canario, Alexander","R","78.816135556",33.10767579021,14.323728406939685,-2.917801724497335,0.5555555555555556,-1.7760189437051705,30.581314229792735,32.357333173497906,27.32498005492196,36
691406,"Caminero, Junior","R","78.206980377",29.056840775286087,6.1931450718754375,-3.680229257256419,0.45283018867924524,5.752224706925408,33.552718052959214,27.8004933460338,29.33316514387571,53
614173,"Cordero, Franchy","L","78.068596",34.44060141874062,11.763081435148,-6.818323522713127,0.6,4.952754759774942,32.34111012341693,27.388355363641995,26.329405820182693,15
670242,"Wallner, Matt","L","77.402933756",34.2401724368132,13.354929552651207,-1.127491243325897,0.49740932642487057,8.472905225546707,35.373420431061106,26.90051520551439,31.697891078598516,386
660271,"Ohtani, Shohei","L","77.382653137",35.27162391143752,12.613620277738459,-2.0329037939847048,0.5062111801242236,-2.586793650895784,27.52291685246952,30.1097105033653,28.738236320756698,322
660670,"Acuña Jr., Ronald","R","77.302990021",34.5822861061299,6.76488760977399,5.193785222789868,0.48440748440748443,1.7619493077875665,30.599879271202795,28.837929963415228,27.943054087823487,481
677594,"Rodríguez, Julio","R","77.171916019",33.441041369063946,7.823290737469005,-4.647368278327093,0.4932038834951456,15.785897052497123,35.4115500413769,19.625652988879764,28.32528679143592,515
656941,"Schwarber, Kyle","L","77.100348834",29.66072095081005,13.092205647972081,-7.329143959611321,0.6550116550116549,5.516968981490352,31.924833398651465,26.407864417161118,26.717641325544157,429
592518,"Machado, Manny","R","76.729379314",25.36655756831655,6.281164070003859,-2.882300175690623,0.5066371681415929,8.923060107433017,32.00718775321982,23.08412764578679,31.541379058995595,452
670541,"Alvarez, Yordan","L","76.710228786",34.327427860348465,10.056780456096005,-5.705844868695604,0.4511873350923483,9.044185254658375,35.482186163634466,26.43800090897609,27.561553590909842,379
682829,"De La Cruz, Elly","R","76.650126299",36.41418408951957,6.2593774257050985,1.7345282943566018,0.4178794178794179,6.426210512115219,34.544512990686535,28.11830247857132,29.666596261156545,481
621550,"Wisdom, Patrick","R","76.635899545",32.08435054282762,14.751548433340904,-6.510163494375065,0.6818181818181819,3.403743728615756,31.81205325670615,28.408309528090392,30.5660992519054,132
592450,"Judge, Aaron","R","76.401896103",42.33051599948869,15.808884974086801,-5.298127610885986,0.5272206303724929,0.3797147430436878,31.873416691375752,31.493701948332067,33.85133941371125,349
663624,"Mountcastle, Ryan","R","76.348456955",37.796187756590626,4.427144110741148,3.3698678029199325,0.3128491620111732,-1.0307032741032942,26.42398895293399,27.454692227037285,30.105662167253644,358
663586,"Riley, Austin","R","76.268195195",33.85518947000326,9.684684616880311,-2.703813506005815,0.4786641929499072,3.956554195085035,34.12273315726055,30.16617896217552,28.541431251661685,539
621439,"Buxton, Byron","R","76.216353298",33.76873366824613,16.30058277156709,-8.783198707481699,0.6382978723404256,4.756385690357737,29.18735458195123,24.43096889159349,26.93811905638555,94
575929,"Contreras, Willson","R","76.207965233",31.061631350060093,10.33451116900564,-3.075143565014158,0.5089605734767024,14.896563283543399,30.451616627333916,15.555053343790515,31.039864767760662,279
595751,"Alfaro, Jorge","R","76.126087826",34.01319460260187,3.6941902457610447,2.8801102540297565,0.5652173913043479,1.4678635142982648,28.835862026564495,27.36799851226623,29.30432972197609,23
669394,"Burger, Jake","R","76.036329489",24.30667227063831,9.300986598758962,-8.36754792518236,0.5950920245398773,11.469649827096246,33.61454353969531,22.14489371259907,30.984359949056508,489
641525,"Dixon, Brandon","R","75.874809231",31.406370332161465,6.419549274879993,-4.498124810043703,0.46153846153846156,0.1070208654210657,31.397356534453234,31.29033566903217,29.184388597614618,13
673357,"Robert Jr., Luis","R","75.851891837",35.24564555642823,11.882823641673577,-6.188900397717347,0.5192743764172336,-0.8699252420641267,29.29412821244977,30.164053454513894,26.434690477021825,441
671213,"Casas, Triston","L","75.828404407",38.295226463943976,13.535086976792108,-2.1947259546690137,0.5106382978723405,0.7758034333590038,34.03564935968717,33.259845926328175,29.340510972641628,329
683146,"Baty, Brett","L","75.803635282",37.65801029979539,9.2048655040563,1.2426697319459021,0.4596774193548387,0.3722461135248812,27.486583598088767,27.114337484563887,32.39524424314732,248
624585,"Soler, Jorge","R","75.775713323",34.12625225964069,10.098878080928106,-5.776031795296435,0.5869565217391303,-0.16299146056196606,27.673494485118457,27.83648594568043,30.679800746447633,322
666624,"Morel, Christopher","R","75.734129635",28.564656604297426,13.886153033231654,-6.775769469741669,0.7372262773722627,6.84401340663471,34.46510871948356,27.621095312848844,27.002948189311223,411
624413,"Alonso, Pete","R","75.696050211",31.465111038228386,13.363348298449571,-7.841701230718267,0.5496828752642706,8.620281865392684,32.8500359702939,24.229754104901218,29.61167088431619,473
670042,"Raley, Luke","L","75.695205689",28.758879239746168,14.592746161702282,-7.735150967455363,0.5901060070671378,9.269861694204614,33.165895841857406,23.896034147652784,27.431560024623234,283
696100,"Goodman, Hunter","R","75.666273361",23.8050861848331,9.549938370482252,-6.653230251026521,0.5819672131147542,14.77223311241302,42.015997488187956,27.24376437577494,31.29511264780919,122
682985,"Greene, Riley","L","75.521846557",43.243260849853755,12.453178356740443,3.0131299610188282,0.39672131147540995,5.756070210278842,31.29343196906431,25.53736175878547,23.136064503800696,305
656305,"Chapman, Matt","R","75.514195045",27.5196946592834,8.786556983546776,-3.296089385919425,0.635820895522388,-4.7519414738068555,26.226940150425282,30.97888162423214,30.026760404165675,335
693049,"Colás, Oscar","L","75.465699604",33.29359221923023,7.48192790385098,-3.876068442261558,0.4028776978417266,3.4953476106146244,31.3468796817977,27.851532071183073,26.167602158617555,278
547180,"Harper, Bryce","L","75.463332291",36.034182436206976,11.97236726862592,0.021384233825040067,0.4496788008565311,8.19793709455902,31.423613481271754,23.22567638671273,28.558393150435823,467
665489,"Guerrero Jr., Vladimir","R","75.461952838",27.54159691511917,1.917259886745962,-5.631255616581523,0.2926829268292684,4.656490800894472,34.033893319069385,29.377402518174907,28.561032035474494,451
683002,"Henderson, Gunnar","L","75.405001875",32.980169011975384,10.095129131812422,2.925640869745795,0.49431818181818177,4.920130510304943,31.386247154595022,26.466116644290082,24.486377165985942,528
691176,"Domínguez, Jasson","R","75.300207692",31.44172961559647,8.241027528620235,-4.799037996725933,0.5384615384615385,7.261518189756743,33.10193910569808,25.840420915941337,23.613972722663508,52
668904,"Lewis, Royce","R","75.292221905",25.57679205962254,10.55075145341134,-5.680260864794738,0.7047619047619048,8.009542030250092,29.619717590034746,21.61017555978465,28.13659352538732,210
660707,"Montero, Elehuris","R","75.286996971",35.39883492653843,9.12430049194186,-13.96461379053366,0.36,6.495699943606623,36.71599946365977,30.220299520053153,24.402076135620952,350
656180,"Adams, Riley","R","75.236097966",35.68799898149385,8.904132430736592,-5.039939623781191,0.3728813559322034,0.08298013520400317,28.743572636036745,28.66059250083274,28.356312618196654,118
650391,"Jiménez, Eloy","R","75.234561831",24.71848630479978,5.9580406316181875,-4.079297517354502,0.48087431693989074,13.776651024070173,29.197518330458998,15.420867306388821,32.13446168958881,366
669911,"Toglia, Michael","R","75.211448571",34.42456619449525,12.521415919529595,-4.6757747946795805,0.3686635944700461,4.100208116929509,30.84636590593094,26.74615778900143,30.758777264040667,217
663550,"Cabbage, Trey","L","75.200544138",35.065225832457614,11.0040164548012,-3.4598162290270333,0.3362068965517242,3.341860649348873,29.7447553013879,26.402894652039027,28.729592487887388,116
677951,"Witt Jr., Bobby","R","75.136058248",30.82204987455637,5.9053514237983755,-0.6144985750646508,0.49714285714285716,1.5163081214100573,30.118388663285696,28.602080541875637,25.531067180507144,525
641343,"Bauers, Jake","L","75.095624623",35.3489456694626,14.094254759905057,-4.238676595736374,0.5,1.499271342655186,31.662344949387542,30.163073606732354,29.073232078933998,212
679529,"Torkelson, Spencer","R","75.037006262",31.557462001343584,10.964167424391986,-8.281770750957914,0.5540796963946869,4.333989946163386,31.568964962741855,27.234975016578463,25.978934942374167,527
671218,"Ramos, Heliot","R","75.021215667",31.56370815225986,9.391664740659163,-0.48914295408273856,0.5,4.598358349385787,30.43077165591577,25.83241330652998,27.830004733960134,60
542303,"Ozuna, Marcell","R","75.007839041",36.685663301340306,12.984199871903277,-1.3592795544391054,0.5159914712153517,-2.6309860964441993,32.54092406508001,35.17191016152421,27.331372597302504,469
663728,"Raleigh, Cal","R","74.997748962",31.14103357205926,16.386854660051622,-7.533976958951866,0.5009980039920159,5.314712227103475,35.318119295015066,30.00340706791159,25.083963246582158,501
572233,"Walker, Christian","R","74.956259632",30.836991860161874,8.19876345776009,-4.710943587268113,0.46421267893660545,1.5793494146664457,30.955525772382572,29.376176357716133,26.493993635568867,489
691023,"Walker, Jordan","R","74.877321425",36.57036644087477,5.3254686968086595,-7.787733869251298,0.4085510688836105,1.141010769235933,33.41110813015175,32.27009736091581,26.830673288058698,421
672356,"Arias, Gabriel","R","74.869622174",29.272242486394262,6.962523753550298,4.070175506067493,0.4565217391304348,1.0744248710563586,30.59706374964347,29.522638878587113,31.9458150521861,368
621566,"Olson, Matt","L","74.842343578",35.3815806224925,8.290296535487872,-0.6113134883953135,0.47775628626692457,5.088685885131242,34.74143477772559,29.652748892594335,29.51354857093313,517
621043,"Correa, Carlos","R","74.809011561",33.218420344215474,8.993019606027785,-1.5193969638907203,0.46820809248554907,2.888676917282003,28.37264915276801,25.48397223548601,29.775913459898238,346
677595,"Mauricio, Ronny","R","74.741519358",26.083569830618874,7.960325187830644,-8.27405735187115,0.5401069518716577,7.897351841490298,36.79758813563995,28.900236294149654,28.71030648436616,187
656448,"Garrett, Stone","R","74.710348133",31.229429582538568,11.249088941524898,-6.522727602193625,0.5599999999999999,-10.164514220434558,25.111659083355377,35.27617330378993,31.48040915249953,150
592669,"Renfroe, Hunter","R","74.677507607",26.92335994733486,8.704068168921872,-9.53572929643068,0.5811965811965814,7.388347709952622,36.70193214386944,29.313584433916827,31.088810664067182,351
665742,"Soto, Juan","L","74.629425418",26.589534778165017,9.307591442376117,4.252376834329837,0.5727923627684964,-1.6824076976445488,23.40151779510259,25.08392549274714,30.753647895866404,419
669127,"Langeliers, Shea","R","74.627049046",29.632423373031767,12.350590807347553,-4.330580230505574,0.6445086705202312,9.349312701627541,36.708986549575016,27.359673847947477,29.753060160516664,346
662139,"Varsho, Daulton","L","74.55266246",29.388158282497926,10.386625151231362,-4.154618679376896,0.5687830687830688,-1.4222022421651417,26.935833693927663,28.3580359360928,27.61329521167892,378
642133,"Tellez, Rowdy","L","74.545603469",28.73655075499246,5.144483357400218,-7.235608435820288,0.5306122448979592,6.5540517106719705,33.72874246509498,27.174690754423015,26.966094707724878,98
682626,"Alvarez, Francisco","R","74.533528658",29.116828969629495,8.518145434472526,-2.664312483720253,0.5503355704697986,0.8308102017909902,28.270977897678183,27.44016769588719,26.968526930007542,298
656371,"Díaz, Isan","L","74.512998636",32.288598993954864,17.02632519953891,-12.369600444875129,0.36363636363636365,16.742000122385317,39.06166748454737,22.319667362162054,25.71139252321574,22
545341,"Grichuk, Randal","R","74.486302024",27.99304524765312,8.34330050170351,-3.9072164439572483,0.592857142857143,6.018034825390655,32.32390179205016,26.305866966659504,27.406287174187604,420
669221,"Murphy, Sean","R","74.449119176",31.3303895013622,10.840606582768823,-1.5848363698438366,0.5056179775280899,-2.5552043013318464,29.036389974713313,31.59159427604516,29.250693128438925,267
572191,"Taylor, Michael A.","R","74.39684485",32.558132034172445,14.049434114471294,-0.6033915683752714,0.4892703862660945,11.934298463108627,28.328972456080464,16.394673992971835,30.41787766471136,233
660821,"Sánchez, Jesús","L","74.371133425",30.9670522255963,6.5717828265459275,4.84379006506516,0.4617737003058104,4.7660083803387945,29.61320780629937,24.847199425960575,29.764330102155263,327
680118,"Blanco, Dairon","R","74.36851252",33.62609729275882,9.78591804568786,1.061878561852244,0.5433070866141732,-5.19878194698202,23.532523629236167,28.731305576218187,26.837342099724182,127
669003,"Mitchell, Garrett","L","74.288044",33.96304437834916,6.3743835366170085,6.207672716444804,0.55,-2.3707391068861456,23.4968959562643,25.86763506315045,28.103765345621536,20
660162,"Moncada, Yoán","R","74.247092599",38.53747035794893,10.54170536160901,-2.1589717817859766,0.4463276836158192,12.960560872590735,31.533424501590687,18.572863628999954,29.024951137366294,354
642137,"Thomas, Cody","L","74.160850779",34.93795408080748,10.2230803782088,2.0424943116967476,0.46753246753246747,2.9077605634289703,29.19430334609808,26.28654278266911,31.192875684562647,77
663993,"Lowe, Nathaniel","L","74.122274227",31.36922114642685,6.348751783376192,10.11274419533308,0.4422700587084149,-3.22251936674898,26.49058137865902,29.713100745408,31.296050461721205,511
671732,"Butler, Lawrence","L","74.121953493",33.15440365472856,8.337461354268733,-6.217193489093504,0.430622009569378,6.599040311679312,32.06981702909522,25.47077671741591,30.633820325133325,209
595879,"Báez, Javier","R","74.110023099",29.072740574484698,10.269212248619153,-1.5452391650945692,0.536741214057508,2.3533601090617564,29.2339814961069,26.880621387045153,31.069386909395543,313
682622,"Marte, Noelvi","R","74.101868413",30.377023628398224,6.7845282582374615,-2.7062131655133443,0.43915343915343913,6.071495445684404,34.290549876031264,28.21905443034687,26.452597532686486,189
677800,"Abreu, Wilyer","L","74.08615898",33.739098816460725,12.890670880038185,-1.823009011914659,0.5782312925170068,-0.4503872899842365,30.92363323210962,31.374020522093858,28.59967733475579,147
671056,"Herrera, Iván","R","74.080648276",34.551523549253716,11.15711912162194,2.7073882606579014,0.5862068965517241,0.99689993005371,29.179326102888606,28.182426172834894,30.326085908633022,58
676724,"Young, Jared","L","74.073383636",31.82439263004097,8.192388469296816,2.4237613080908558,0.6818181818181818,3.063926133687274,26.88676292025266,23.82283678656539,29.696674823650778,22
642215,"Wilson, Weston","R","74.065924242",37.292509959540475,16.658810005166988,-1.238952305694068,0.48484848484848486,3.434425751553521,30.045337235894653,26.610911484341134,27.833173406899867,33
547989,"Abreu, José","R","74.044555637",32.44904500970009,7.926069780727555,-0.34499159346228386,0.4787735849056603,7.630592635177622,31.78472547775699,24.154132842579376,32.36319659543148,424
669357,"Gorman, Nolan","L","74.037619348",36.7208601684241,18.79798176078383,-1.8316319683694657,0.3804347826086957,0.9643933130522104,34.121973111592816,33.1575797985406,27.04363010746334,276
606192,"Hernández, Teoscar","R","74.010465082",34.264404985724006,12.577674582558569,-1.214206051160291,0.5246800731261426,3.252344691771813,31.74790652068921,28.495561828917396,28.16701255349256,547
666152,"Hamilton, David","L","74.00025",38.11755651245054,17.725497480791418,-11.775394982510921,0.8,14.227274026254605,38.6538632674174,24.426589241162795,26.92016841229813,5
666139,"Lowe, Josh","L","73.922035694",35.762426465991396,5.806947061917935,0.6938373566980958,0.4282352941176471,6.429007714573689,30.446698203073776,24.017690488500087,30.613861369727942,425
669087,"Huff, Sam","R","73.905226531",33.04067922813188,12.195113368840682,-4.795216125559133,0.489795918367347,8.786723559142665,33.98599603833114,25.19927247918847,30.886763868469604,49
608336,"Gallo, Joey","L","73.899204967",35.9193386877858,20.31160515595335,-9.278711629370333,0.41830065359477125,11.779650696028503,39.75151510654403,27.971864410515533,26.814745770611477,153
663609,"Baker, Luken","R","73.899152479",31.00857662212475,8.369433603474656,-4.673266551375247,0.487603305785124,-0.4460425011217052,27.64366838419802,28.08971088531972,26.766453170285835,121
680777,"Jeffers, Ryan","R","73.88215619",31.776740266991364,11.804265614405223,-3.9106703329939094,0.49659863945578225,2.9669341616065434,30.403240357691942,27.436306196085393,27.69531466180345,294
660757,"Gonzalez, Oscar","R","73.874679206",31.744724551606016,4.814961633895783,-0.2605443098092208,0.37850467289719625,3.9527197281533777,29.89546107328211,25.94274134512873,31.3188724238833,214
650490,"Díaz, Yandy","R","73.836991399",25.90398882644728,4.351400596065182,5.844683513726905,0.44529262086514,1.6911871536218728,30.034888694440642,28.343701540818767,28.382599968000118,393
661388,"Contreras, William","R","73.834614601",27.535326932118394,9.686330296903296,2.17754188008457,0.6441717791411044,1.5056238620004594,31.066036313560566,29.560412451560108,28.178429375291614,489
664913,"Brown, Seth","L","73.809027391",32.10958850241812,12.030516897310314,-8.772485780766331,0.536231884057971,6.781622034419558,35.62019457433435,28.83857253991479,26.84741356994959,345
643265,"Cooper, Garrett","R","73.792011721",40.596090748248244,9.9679480316586,-0.39247393148382975,0.4658753709198812,-4.07468646706426,28.1038097834677,32.17849625053196,32.0224783713784,337
656582,"Joe, Connor","R","73.772332765",30.50022459408741,6.988313580216951,-7.9414552236317,0.4180064308681672,0.5188183493851848,33.97543836762315,33.456620018237956,26.600216930984683,311
518792,"Heyward, Jason","L","73.769495993",29.81325642542347,7.675099411619506,-6.54633301053465,0.6104868913857678,-4.030275318197838,26.406044155488143,30.436319473685984,36.225530057116984,267
502054,"Pham, Tommy","R","73.768489915",28.36947852669888,6.618214160253252,-0.7902313222277515,0.4045584045584046,4.4338796537285745,31.96562451263902,27.531744858910447,27.223466088591955,351
673237,"Diaz, Yainer","R","73.681408468",30.336699555355565,11.094366163151358,3.992932948481076,0.5491329479768787,1.6649162549512981,31.535980327160466,29.871064072209165,26.388035802497512,346
669261,"Suwinski, Jack","L","73.668721841",34.27478122808331,11.417676278896089,-4.848760196213916,0.49175824175824173,-0.5733473423023199,30.813336350731063,31.386683693033383,25.04504609818915,364
668901,"Vientos, Mark","R","73.667226487",33.399086069559125,14.738591536972082,0.7390788867420346,0.5727848101265823,3.823768542135242,31.06881443971085,27.245045897575604,28.266146509566966,316
