id,name,swing_length,batter_run_value,batted_ball_events,year,pa,bip,est_ba,est_slg,est_woba,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,competitive_swings,avg_batter_y_position,avg_batter_x_position,avg_foot_sep,avg_stance_angle,avg_intercept_y_vs_batter,avg_intercept_y_vs_plate
672779,"Marcano, Tucupita",7.370603333,-2.4123131643865867,15,2023,220,172,0.248,0.371,0.292,L,65.739482333,34.62801119454187,14.59823855899503,-0.6902971740958652,30,26.233576915194817,29.281542164118363,39.00351374001443,2.071907847483796,27.382520333046337,1.1489434178515174
686531,"Lipcius, Andre",7.4294339129999996,-1.41824080517671,25,2023,38,27,0.245,0.368,0.298,R,65.661975362,37.62646850333462,16.874799470783152,1.9979546216421464,69,33.8199399294364,29.40414848295004,18.606361812387988,-33.035015611225006,29.189585000286883,-4.630354929149523
672695,"Perdomo, Geraldo",6.657340071,-12.61054383006222,127,2023,495,339,0.204,0.272,0.275,L,NA,NA,NA,NA,NA,13.667018914895772,25.547938738787845,38.366126434115294,-6.896006203822566,22.271124273840545,8.60410535894478
672695,"Perdomo, Geraldo",6.657340071,-12.61054383006222,127,2023,495,339,0.204,0.272,0.275,R,65.655394014,35.78672713984302,9.473425621225568,-1.2472863004188584,284,15.034661008259585,28.427752028953215,39.862108377249506,-1.7712454173273735,22.05846000608749,7.023798997827907
623168,"Heineman, Tyler",7.079178077,0.5013464802938439,9,2023,47,30,0.25,0.307,0.33,L,NA,NA,NA,NA,NA,30.784639657648324,27.145893264281565,27.48987053447799,-14.636733831035365,31.183061544844097,0.3984218871957734
623168,"Heineman, Tyler",7.079178077,0.5013464802938439,9,2023,47,30,0.25,0.307,0.33,R,65.462813077,30.960915105551933,7.23746680820895,-5.574104711336238,26,29.497960375847654,29.262446242447847,27.826985702551266,-4.578429395662474,29.27045119696176,-0.22750917888589317
670032,"Lopez, Nicky",6.744387607,-6.757679914091406,66,2023,262,190,0.234,0.311,0.292,L,65.319049264,30.05762986176719,9.270751057246446,10.736718068662976,163,16.300825576215964,32.225910386596944,33.0644614003404,-5.584932869741284,24.04315061959943,7.74232504338347
665877,"Fermín, José",7.084582059,-3.639229113313125,35,2023,61,45,0.273,0.338,0.323,R,65.278396197,30.717440737583605,5.786440316884941,-0.8247529621748274,71,28.96200657346272,27.319327842008395,28.85480793486257,-11.21968617085491,28.72978859967177,-0.232217973790948
641645,"Guillorme, Luis",7.1508396,-2.3550372739955914,11,2023,120,82,0.193,0.262,0.236,L,65.197668,30.753170987593613,7.90312244110331,7.118763119168898,25,27.603234687183544,27.238282034526424,35.41577237280552,-8.21055689183289,22.37979823478597,-5.223436452397578
657061,"Tucker, Cole",6.573766667,1.4049192042103318,6,2023,10,6,0.365,0.491,0.439,L,NA,NA,NA,NA,NA,28.04857984044371,33.05358391442611,30.445965225032747,2.7378239501599166,27.383611250516154,-0.6649685899275559
657061,"Tucker, Cole",6.573766667,1.4049192042103318,6,2023,10,6,0.365,0.491,0.439,R,65.099659167,32.02275712339687,4.869445950506131,10.890982318769732,12,29.89427120351252,28.602300436000785,31.440632259711705,-7.224167514287261,21.529817843363222,-8.364453360149302
643393,"Kemp, Tony",6.836695815,-8.076644200589973,111,2023,419,329,0.241,0.321,0.297,L,64.967995921,32.93392528450428,9.473768884901723,-1.9235943943768996,228,18.11798797751911,23.60619584220316,33.72792070177854,-10.386726112579836,24.76038954573767,6.642401568218553
694384,"Schanuel, Nolan",6.530374427,-6.6958077698306475,80,2023,132,90,0.276,0.362,0.346,L,64.868461771,38.59630492782586,9.807769057066224,2.5611286803210014,192,32.83437712517155,23.350697019818657,34.19561127256481,2.3986325771207335,26.60003937292929,-6.234337752242254
657088,"Wall, Forrest",6.364123077,2.1318821937330217,8,2023,15,9,0.147,0.216,0.224,L,64.864951154,32.060734636449276,4.220816358458338,2.0462028041144027,26,27.60615776421488,27.56481665125498,35.16601478310798,-8.507321335158203,26.942944103832456,-0.6632136603824231
660634,"Hernández, Yonny",6.699876818,-2.1884767306576953,7,2023,27,16,0.135,0.17,0.204,L,NA,NA,NA,NA,NA,32.468680839882005,25.440138408980488,22.850853290462386,-13.9078703959576,29.353840069294797,-3.1148407705872088
660634,"Hernández, Yonny",6.699876818,-2.1884767306576953,7,2023,27,16,0.135,0.17,0.204,R,64.864163182,33.35641322708482,5.941181456528298,4.972730620630542,22,30.04449693013311,25.318839942327507,27.13199441200473,-2.6472822829651337,30.73432906725477,0.6898321371216604
593160,"Merrifield, Whit",6.945097119,-14.0266328606769,182,2023,592,452,0.242,0.335,0.276,R,64.836206605,33.43805144231314,11.53937389357985,-2.1366493714164037,430,22.953722328488727,28.31697470402501,24.71612287762968,-13.317239583732936,31.088828368606865,8.135106040118135
664058,"Fletcher, David",6.573977941,-1.8807510870706536,35,2023,97,81,0.229,0.281,0.25,R,64.822306618,24.7162582444188,3.411262961182648,2.887251542552135,68,27.967941238602343,23.4436151881848,34.43981202111651,0.4846632433502523,29.25271807844739,1.2847768398450423
683021,"Stefanic, Michael",6.068021096,-2.421966222170332,40,2023,71,54,0.244,0.311,0.298,R,64.524445205,30.535283449041724,1.3533482122848972,8.058995972129845,73,29.097462513013905,28.37198383641763,28.289927770928585,-19.065709311408064,27.44642335265949,-1.651039160354416
680757,"Kwan, Steven",6.406036577,-10.06871442193195,228,2023,718,570,0.282,0.358,0.317,L,64.083518281,34.93572107351382,1.9771544453706256,0.07462958893809024,448,25.86129245165908,23.30599579340148,8.597111981159248,-3.579290936681303,27.9652271426166,2.1039346909575167
669364,"Edwards, Xavier",6.211680103,-6.257672541444215,37,2023,84,66,0.248,0.308,0.264,L,NA,NA,NA,NA,NA,18.15397491286375,24.865555069973016,31.480494393644825,-8.855941721854222,25.979174466420815,7.82519955355706
669364,"Edwards, Xavier",6.211680103,-6.257672541444215,37,2023,84,66,0.248,0.308,0.264,R,64.026054021,32.755473816051534,4.7190006109510705,4.382608642974218,97,19.666416247092425,23.917994995426938,32.2972735919967,-7.78717023726292,25.076447959696043,5.410031712603618
650333,"Arraez, Luis",5.86653803,-7.855588090118931,210,2023,617,544,0.329,0.458,0.354,L,63.837034251,38.531118139432515,7.364100527033514,5.869449500090398,407,33.43961721584984,24.98288303636113,27.07678976328904,-24.89747318682398,31.096076494781332,-2.3435407210685155
664770,"Lukes, Nathan",6.011914615,-0.4373727469816505,3,2023,31,18,0.211,0.31,0.276,L,63.502550769,35.0629654138979,-2.3163522306750624,19.242692773377833,13,29.783896944439817,26.51768728516786,26.096085886052677,-4.228614784453717,20.235435837556036,-9.54846110688378
664670,"Lopez, Alejo",5.00084,0.7827192050245517,1,2023,2,1,0.487,0.555,0.46,R,61.909735,26.306137131267956,1.358180422582806,14.843258923532256,2,25.93765944468636,27.054713919287867,35.754232611442006,0.1924613844892308,18.78267486022886,-7.154984584457503
518586,"Culberson, Charlie",6.699723333,0.4007446445303679,1,2023,1,1,0.065,0.067,0.064,R,59.177406667,28.98793955890256,6.9945462405066365,7.294599718242615,3,32.003037092846974,27.985454253884317,35.03630947399184,-7.564983935551864,29.232767630913333,-2.7702694619336405
678246,"Vargas, Miguel",NA,NA,NA,2023,304,200,0.21,0.353,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686469,"Pasquantino, Vinnie",NA,NA,NA,2023,260,201,0.282,0.454,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570482,"Urshela, Gio",NA,NA,NA,2023,228,181,0.259,0.361,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543685,"Rendon, Anthony",NA,NA,NA,2023,183,125,0.264,0.391,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669304,"Miranda, Jose",NA,NA,NA,2023,152,118,0.242,0.345,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443558,"Cruz, Nelson",NA,NA,NA,2023,152,98,0.242,0.417,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570731,"Schoop, Jonathan",NA,NA,NA,2023,151,101,0.23,0.328,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676480,"Barrero, José",NA,NA,NA,2023,149,90,0.219,0.325,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641432,"Calhoun, Willie",NA,NA,NA,2023,149,115,0.26,0.371,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665019,"Clemens, Kody",NA,NA,NA,2023,148,99,0.224,0.347,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571976,"Myers, Wil",NA,NA,NA,2023,141,81,0.189,0.297,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572287,"Zunino, Mike",NA,NA,NA,2023,140,63,0.157,0.269,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645302,"Robles, Victor",NA,NA,NA,2023,126,93,0.266,0.355,0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542583,"Aguilar, Jesús",NA,NA,NA,2023,115,74,0.188,0.318,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598265,"Bradley Jr., Jackie",NA,NA,NA,2023,113,77,0.187,0.324,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641505,"Davis, Jonathan",NA,NA,NA,2023,104,65,0.247,0.346,0.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666150,"Fletcher, Dominic",NA,NA,NA,2023,102,73,0.225,0.328,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543333,"Hosmer, Eric",NA,NA,NA,2023,100,69,0.203,0.308,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670223,"Mervis, Matt",NA,NA,NA,2023,99,58,0.234,0.427,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663853,"Gonzalez, Romy",NA,NA,NA,2023,97,59,0.211,0.39,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624503,"Gordon, Nick",NA,NA,NA,2023,93,81,0.251,0.428,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641531,"Dozier, Hunter",NA,NA,NA,2023,91,54,0.183,0.283,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593643,"Alberto, Hanser",NA,NA,NA,2023,90,72,0.241,0.345,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668843,"Capel, Conner",NA,NA,NA,2023,86,48,0.237,0.295,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602074,"Daza, Yonathan",NA,NA,NA,2023,80,63,0.23,0.311,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670712,"Brosseau, Mike",NA,NA,NA,2023,78,53,0.197,0.352,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640449,"Frazier, Clint",NA,NA,NA,2023,76,43,0.19,0.246,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572228,"Voit, Luke",NA,NA,NA,2023,74,41,0.229,0.355,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613564,"Vosler, Jason",NA,NA,NA,2023,65,37,0.151,0.294,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614177,"Reyes, Franmil",NA,NA,NA,2023,65,37,0.176,0.34,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621512,"Nido, Tomás",NA,NA,NA,2023,61,41,0.156,0.196,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669352,"Thompson, Bubba",NA,NA,NA,2023,60,39,0.175,0.253,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573131,"Ruf, Darin",NA,NA,NA,2023,57,33,0.258,0.448,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679631,"Vavra, Terrin",NA,NA,NA,2023,56,39,0.259,0.366,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681987,"Eaton, Nate",NA,NA,NA,2023,56,32,0.177,0.217,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642180,"Wade, Tyler",NA,NA,NA,2023,55,38,0.215,0.272,0.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571875,"Lamb, Jake",NA,NA,NA,2023,54,36,0.226,0.362,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656537,"Hill, Derek",NA,NA,NA,2023,50,36,0.196,0.24,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669369,"Johnson, Bryce",NA,NA,NA,2023,48,29,0.181,0.276,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506702,"León, Sandy",NA,NA,NA,2023,44,22,0.136,0.197,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663796,"Montes, Coco",NA,NA,NA,2023,41,26,0.147,0.229,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665833,"Cruz, Oneil",NA,NA,NA,2023,40,25,0.209,0.363,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656514,"Haseley, Adam",NA,NA,NA,2023,39,28,0.25,0.346,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680814,"Burdick, Peyton",NA,NA,NA,2023,37,15,0.157,0.328,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675986,"Smith-Njigba, Canaan",NA,NA,NA,2023,37,17,0.155,0.276,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687401,"Ortiz, Joey",NA,NA,NA,2023,34,25,0.253,0.338,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621458,"Ríos, Edwin",NA,NA,NA,2023,34,12,0.154,0.274,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669065,"Stowers, Kyle",NA,NA,NA,2023,33,18,0.144,0.191,0.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640458,"Mercado, Óscar",NA,NA,NA,2023,32,27,0.271,0.327,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664247,"Garlick, Kyle",NA,NA,NA,2023,30,17,0.2,0.548,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656495,"Guthrie, Dalton",NA,NA,NA,2023,28,17,0.198,0.289,0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669450,"Hummel, Cooper",NA,NA,NA,2023,26,14,0.201,0.285,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572008,"Owings, Chris",NA,NA,NA,2023,25,13,0.135,0.161,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600303,"La Stella, Tommy",NA,NA,NA,2023,24,16,0.184,0.232,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661531,"Serven, Brian",NA,NA,NA,2023,23,13,0.127,0.17,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623507,"Lester, Josh",NA,NA,NA,2023,23,15,0.199,0.244,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640457,"Meadows, Austin",NA,NA,NA,2023,21,18,0.229,0.275,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663967,"Salazar, César",NA,NA,NA,2023,19,12,0.139,0.176,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668952,"Kreidler, Ryan",NA,NA,NA,2023,18,11,0.095,0.123,0.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642201,"White, Eli",NA,NA,NA,2023,17,7,0.204,0.285,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547379,"Pérez, Roberto",NA,NA,NA,2023,17,9,0.209,0.284,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644433,"Tromp, Chadwick",NA,NA,NA,2023,16,9,0.15,0.205,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621532,"Bemboom, Anthony",NA,NA,NA,2023,13,9,0.125,0.156,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444489,"Piña, Manny",NA,NA,NA,2023,12,9,0.238,0.383,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670276,"Stevenson, Cal",NA,NA,NA,2023,12,7,0.128,0.172,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670869,"Soto, Livan",NA,NA,NA,2023,12,7,0.231,0.312,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501303,"Adrianza, Ehire",NA,NA,NA,2023,11,6,0.115,0.147,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621311,"Dahl, David",NA,NA,NA,2023,9,7,0.245,0.652,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676070,"Amaya, Jacob",NA,NA,NA,2023,9,8,0.272,0.362,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656821,"Padlo, Kevin",NA,NA,NA,2023,8,8,0.142,0.327,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641553,"Engel, Adam",NA,NA,NA,2023,6,4,0.079,0.082,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543482,"Maggi, Drew",NA,NA,NA,2023,6,5,0.368,0.597,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643348,"Hamilton, Caleb",NA,NA,NA,2023,6,0,NA,NA,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676625,"Bannon, Rylan",NA,NA,NA,2023,6,3,0.085,0.101,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668751,"Mitchell, Cal",NA,NA,NA,2023,5,3,0.225,0.369,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608703,"Reynolds, Matt",NA,NA,NA,2023,5,2,0.159,0.179,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663731,"Kaiser, Connor",NA,NA,NA,2023,4,2,0.213,0.615,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669699,"Shewmake, Braden",NA,NA,NA,2023,4,3,0.128,0.176,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650619,"Viloria, Meibrys",NA,NA,NA,2023,4,3,0.182,0.193,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608360,"Okey, Chris",NA,NA,NA,2023,2,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571740,"Hamilton, Billy",NA,NA,NA,2023,2,1,0.01,0.011,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668663,"Barrera, Tres",NA,NA,NA,2023,2,2,0.087,0.252,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571946,"Miller, Shelby",NA,NA,NA,2023,1,1,0.038,0.038,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605242,"Fulmer, Michael",NA,NA,NA,2023,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622250,"Sborz, Josh",NA,NA,NA,2023,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519317,"Stanton, Giancarlo",8.563897857,-0.17640539554291568,251,2024,459,276,0.246,0.506,0.35,R,81.219836961,26.155725993321315,8.688617795094572,-2.713079549778768,714,24.94720875522472,33.00997422781705,42.03103215105221,12.128861330469205,27.22555763362238,2.278348878397664
665833,"Cruz, Oneil",7.663641729,-10.031900853571338,304,2024,599,364,0.262,0.461,0.34,L,78.533224835,32.946652687076714,8.373715996117653,-6.744362184204612,879,26.216658640821777,28.322847188347225,40.978915988478896,-8.682703694682889,35.287562912563125,9.070904271741355
678877,"Noel, Jhonkensy",7.739996868,-1.0898766413364045,107,2024,198,117,0.218,0.435,0.323,R,77.990894914,29.965989174224095,9.795840662124258,-13.079184959119877,348,28.77790826590509,30.25080781914488,35.42997862467613,-6.771412907305511,39.369060643818315,10.59115237791323
672744,"Canario, Alexander",7.98020975,0.0259260750789152,12,2024,28,14,0.201,0.371,0.293,R,77.98663175,33.33210897092367,9.058681918573791,8.01013961688938,40,31.935097711704795,26.8134440467747,24.541306749865345,-20.388248744000045,27.059842998468756,-4.875254713236038
694175,"León, Pedro",7.991437895,-3.7930576495554664,9,2024,21,10,0.144,0.232,0.186,R,77.833039211,29.275194362289323,12.88138481988333,-6.05045817928406,38,29.99215894097039,29.668191006697615,31.751852920171544,-36.23246464312165,32.45196350448061,2.4598045635102155
656941,"Schwarber, Kyle",7.710202054,-6.890196570199683,344,2024,692,384,0.256,0.511,0.38,L,77.516124338,29.30397012609819,13.05259932108357,-4.499895611791628,959,21.709449707317983,26.581266801081924,30.439938353004873,-4.22473929116333,31.26030628516343,9.550856577845458
691023,"Walker, Jordan",8.152453447,-4.855776551563498,101,2024,178,116,0.211,0.362,0.277,R,77.306008447,32.237505161478154,5.467727626487509,-10.440062485932089,264,28.073593306420488,27.63849346567901,24.963080832395946,-41.96541300219039,33.959644506556984,5.886051200136496
670242,"Wallner, Matt",7.325760193,1.3444149545713753,114,2024,261,126,0.234,0.466,0.357,L,77.291779398,32.1655973828233,11.894743489762,-3.306596983632101,415,26.772802585485937,31.22828908312255,33.441113007247,-44.06825303084498,36.03752259335179,9.26472000786585
691406,"Caminero, Junior",8.335880303,-3.6964385513053575,120,2024,177,127,0.238,0.405,0.301,R,77.236120114,25.39943789547762,5.289983456690461,-2.6081210287842356,264,26.574262200912084,27.95359008298034,27.343577243239295,-38.75915374872382,34.18453333668837,7.610271135776285
592450,"Judge, Aaron",8.178267574,52.208053843261304,343,2024,704,390,0.31,0.722,0.479,R,77.146849535,39.80010681588736,14.371585992799307,-4.515250961095984,1010,29.71756195691244,33.87039596053902,31.688302897041083,-6.71715039582912,29.89930313650328,0.18174117959084
665856,"Camargo, Jair",8.131436,-1.421543247204493,3,2024,7,3,0.095,0.104,0.173,R,77.088799,36.18623556000306,17.036859370208774,-9.350748985252247,10,28.971299537167223,28.411668268706837,34.83407908357085,-9.482036694896834,37.75227958532541,8.780980048158186
666464,"Encarnacion, Jerar",7.811234695,0.535434050037733,77,2024,119,80,0.275,0.501,0.348,R,76.978635023,35.98042269012441,8.848899006602661,4.2097457459614676,213,28.000880340490863,31.61875647349633,31.109546369329305,-0.21769941055736197,29.31712519853195,1.3162448580410864
660670,"Acuña Jr., Ronald",7.611816409,-7.601255200559827,108,2024,222,139,0.26,0.426,0.349,R,76.825825542,34.918745693122375,10.656384832965934,4.583329054567307,323,29.9900486178065,29.14268229528728,33.66171128170363,-10.81237284240794,31.11420570452519,1.1241570867186903
666176,"Adell, Jo",7.553515163,-18.241477541559256,262,2024,451,282,0.224,0.417,0.312,R,76.685551922,32.789731811672965,4.86789915046318,-4.043945735546741,796,25.16585991164458,28.600623916647343,33.91677508526881,-1.9223938780168777,25.47623761054707,0.3103776989024907
656305,"Chapman, Matt",7.451106121,-4.111334582762478,348,2024,647,419,0.25,0.451,0.341,R,76.599640596,26.396644584599947,6.161607921947376,-2.8291389442180757,990,28.56244393497671,30.311436788446244,27.539201581221803,-9.5297904065873,26.764128805485047,-1.7983151294916626
670541,"Alvarez, Yordan",7.582607888,23.154476563605854,406,2024,635,461,0.303,0.593,0.41,L,76.545736991,35.101727619673774,8.778284490767724,-5.994497814587664,914,26.5136001243813,27.662208944974328,39.7109499961867,-6.867716148901103,36.755198922745535,10.241598798364231
593934,"Sanó, Miguel",7.980795775,-6.077055701038045,40,2024,95,48,0.241,0.377,0.311,R,76.462873028,33.73047344307735,12.017066887882589,-8.608572885234423,142,26.96247854550016,29.19967150349493,29.8100229446983,-1.6852913379181524,28.89629322577065,1.933814680270488
660271,"Ohtani, Shohei",7.74021071,35.43463420412225,420,2024,731,479,0.314,0.659,0.441,L,76.315503248,35.062982047630314,11.317201031466269,-1.680089129591947,1127,29.23800188053005,29.9042512445906,33.227433502611724,-9.13845487579396,26.793894758263825,-2.4441071222662316
683002,"Henderson, Gunnar",7.233485852,-5.457930816206457,429,2024,719,475,0.283,0.492,0.374,L,76.28623982,30.522019772310195,8.320931334159855,2.9431149042193,1109,24.861040388692057,26.621813837628935,32.3574034608873,-1.8608886023206457,32.563047088508384,7.702006699816336
677594,"Rodríguez, Julio",7.898228104,-14.443171494601264,359,2024,613,413,0.275,0.463,0.344,R,76.256220027,32.96931503032747,8.055837240711199,-2.936655415652281,1092,23.755198465972327,30.42720094307748,28.28682614260037,1.8742270605409816,33.555577357212655,9.800378891240324
682619,"Martinez, Orelvis",8.102708,-0.6401696390568711,1,2024,3,2,0.313,0.362,0.297,R,76.190822,35.47275907975312,18.13265071806004,-16.111139568721093,5,29.171833105331263,22.66222553639907,30.67042916815736,-24.50286030936991,37.275808335207614,8.103975229876351
671286,"Rodríguez, Johnathan",8.283926,-4.881470892761388,17,2024,40,17,0.134,0.158,0.257,R,76.170179846,33.030371032939904,9.858502675005536,-2.5361721946868356,65,27.730849615030913,30.063572093584433,34.79566209627466,-9.668955422297776,33.98187591739788,6.2510263023669745
666624,"Morel, Christopher",8.016552824,-34.16024228584982,333,2024,611,381,0.225,0.399,0.316,R,76.088461255,27.27928845618996,13.088427359613386,-5.7757538331332166,956,27.136594687092167,28.264440109819255,22.75584200294796,-18.48565778616896,32.71719971320885,5.58060502611669
663550,"Cabbage, Trey",7.912896419,-6.726014833059898,44,2024,91,52,0.195,0.353,0.26,L,75.918473784,37.365174747782774,13.32780511964568,-10.007594722618354,148,26.030366193054185,27.350624148283973,41.969352907242,-3.184938398971826,33.34266678023754,7.31230058718336
665489,"Guerrero Jr., Vladimir",7.739304042,24.54043650571,442,2024,697,524,0.32,0.567,0.408,R,75.874615268,28.642746931946657,3.2324456020613184,-0.4407696982228273,1044,27.772295967447693,29.327507711475196,28.152303309637674,-9.429142556756238,32.424593147140115,4.652297179692416
575929,"Contreras, Willson",7.888264063,-6.509865917101582,181,2024,358,205,0.259,0.456,0.365,R,75.85372691,31.470099262144437,9.91328695331289,-1.5994516462477053,576,18.23525550866701,30.397597560188274,26.06773887191242,-6.3753033374290435,26.74191060462436,8.506655095957347
656448,"Garrett, Stone",7.333124615,1.3613788873827235,4,2024,6,5,0.574,1.341,0.77,R,75.729082308,28.972421179192143,7.38251519568601,5.748179983275147,13,37.67338629579822,31.723110655893283,30.29945689465229,-9.57570243158689,18.8673458929242,-18.806040402874014
669003,"Mitchell, Garrett",7.369762346,1.1159283881251794,111,2024,224,127,0.232,0.375,0.312,L,75.701059326,33.566750886360005,10.652844564988468,4.30323588112463,341,30.08488942284016,27.388308427120283,29.5694858137039,-22.032612916353735,29.26938403315568,-0.8155053896844741
