"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
660162,"Moncada, Yoán",354,0.9076923076923077,254,"74.247092599",0.4265536723163842,0.31496062992125984,0.22598870056497175,0.16535433070866143,0.11864406779661017,"7.668788239",5,-0.8477021057028398,100,0.2824858757062147,122,0.3446327683615819
642137,"Thomas, Cody",77,0.8953488372093024,50,"74.160850779",0.35064935064935066,0.22,0.14285714285714285,0.1,0.06493506493506493,"7.651025658",1,-2.3180217183581684,27,0.35064935064935066,18,0.23376623376623376
663993,"Lowe, Nathaniel",511,0.8964912280701754,411,"74.122274227",0.40117416829745595,0.25304136253041365,0.2035225048923679,0.15085158150851583,0.12133072407045009,"7.355730792",10,-13.823249020201128,100,0.19569471624266144,168,0.3287671232876712
671732,"Butler, Lawrence",209,0.9047619047619048,151,"74.121953493",0.42105263157894735,0.2980132450331126,0.215311004784689,0.16556291390728478,0.11961722488038277,"7.237462732",6,-7.909685551763829,58,0.27751196172248804,81,0.3875598086124402
595879,"Báez, Javier",313,0.9178885630498533,214,"74.110023099",0.45047923322683703,0.2897196261682243,0.19808306709265175,0.17757009345794392,0.12140575079872204,"8.534585144",2,-12.283514880351042,99,0.31629392971246006,119,0.3801916932907348
682622,"Marte, Noelvi",189,0.9219512195121952,141,"74.101868413",0.4126984126984127,0.41843971631205673,0.31216931216931215,0.23404255319148937,0.1746031746031746,"7.286511064",0,1.0227866644556847,48,0.25396825396825395,85,0.4497354497354497
677800,"Abreu, Wilyer",147,0.91875,106,"74.08615898",0.3673469387755102,0.32075471698113206,0.23129251700680273,0.18867924528301888,0.1360544217687075,"7.520915578",5,0.6211953591232979,41,0.2789115646258503,51,0.3469387755102041
671056,"Herrera, Iván",58,0.9206349206349206,44,"74.080648276",0.44827586206896547,0.29545454545454547,0.22413793103448276,0.25,0.1896551724137931,"7.686167069",0,-3.9554239660163906,14,0.2413793103448276,19,0.3275862068965517
676724,"Young, Jared",22,0.88,15,"74.073383636",0.40909090909090906,0.2,0.13636363636363635,0.13333333333333333,0.09090909090909091,"7.20782",0,-0.7631372189195221,7,0.3181818181818182,9,0.4090909090909091
642215,"Wilson, Weston",33,0.9166666666666666,23,"74.065924242",0.3939393939393939,0.17391304347826086,0.12121212121212122,0.13043478260869565,0.09090909090909091,"7.470218182",0,-0.23456133911468247,10,0.30303030303030304,8,0.24242424242424243
547989,"Abreu, José",424,0.8945147679324894,309,"74.044555637",0.4174528301886793,0.2815533980582524,0.20518867924528303,0.16181229773462782,0.1179245283018868,"7.349782703",4,-7.673730018325292,115,0.27122641509433965,147,0.3466981132075472
669357,"Gorman, Nolan",276,0.9049180327868852,187,"74.037619348",0.3731884057971014,0.2620320855614973,0.17753623188405798,0.13903743315508021,0.09420289855072464,"7.509226014",6,1.261790825552374,89,0.322463768115942,71,0.2572463768115942
606192,"Hernández, Teoscar",547,0.9041322314049587,357,"74.010465082",0.4369287020109689,0.32492997198879553,0.21206581352833637,0.20448179271708683,0.13345521023765997,"7.884381489",18,-10.186366325772196,190,0.3473491773308958,174,0.3180987202925046
666152,"Hamilton, David",5,0.8333333333333334,5,"74.00025",0.19999999999999998,0.4,0.4,0,0,"7.891694",0,-0.9350738401131681,0,0,3,0.6
666139,"Lowe, Josh",425,0.9004237288135594,316,"73.922035694",0.4070588235294118,0.2879746835443038,0.21411764705882352,0.14873417721518986,0.11058823529411765,"7.228823467",2,1.4284996192261954,109,0.2564705882352941,148,0.34823529411764703
669087,"Huff, Sam",49,0.9074074074074074,31,"73.905226531",0.40816326530612246,0.3870967741935484,0.24489795918367346,0.3225806451612903,0.20408163265306123,"7.636939388",2,-0.2623998300077228,18,0.3673469387755102,18,0.3673469387755102
608336,"Gallo, Joey",153,0.9161676646706587,82,"73.899204967",0.4117647058823529,0.21951219512195122,0.11764705882352941,0.12195121951219512,0.06535947712418301,"7.522648497",2,-4.927393239293112,71,0.46405228758169936,32,0.20915032679738563
663609,"Baker, Luken",121,0.9029850746268657,90,"73.899152479",0.3884297520661157,0.35555555555555557,0.2644628099173554,0.2222222222222222,0.1652892561983471,"7.759837769",6,-6.266144410481661,31,0.256198347107438,40,0.3305785123966942
680777,"Jeffers, Ryan",294,0.901840490797546,219,"73.88215619",0.435374149659864,0.273972602739726,0.20408163265306123,0.1552511415525114,0.11564625850340136,"7.711044048",7,6.459071388068383,75,0.25510204081632654,102,0.3469387755102041
660757,"Gonzalez, Oscar",214,0.9029535864978903,151,"73.874679206",0.4252336448598131,0.26490066225165565,0.18691588785046728,0.16556291390728478,0.11682242990654206,"7.202563037",1,-5.948184990740524,63,0.29439252336448596,66,0.308411214953271
650490,"Díaz, Yandy",393,0.903448275862069,330,"73.836991399",0.4122137404580153,0.3575757575757576,0.30025445292620867,0.21212121212121213,0.178117048346056,"7.500131272",8,1.6025350459123746,63,0.16030534351145037,172,0.43765903307888043
661388,"Contreras, William",489,0.9038817005545287,351,"73.834614601",0.4498977505112475,0.3817663817663818,0.2740286298568507,0.22507122507122507,0.16155419222903886,"7.327284753",14,-2.850416173815521,138,0.2822085889570552,192,0.39263803680981596
664913,"Brown, Seth",345,0.905511811023622,250,"73.809027391",0.3217391304347826,0.32,0.2318840579710145,0.172,0.1246376811594203,"7.268031304",8,-7.39781436153057,95,0.2753623188405797,130,0.37681159420289856
643265,"Cooper, Garrett",337,0.8986666666666666,242,"73.792011721",0.38278931750741846,0.21487603305785125,0.1543026706231454,0.13636363636363635,0.09792284866468842,"7.751847874",8,-9.760220129673487,95,0.2818991097922849,101,0.2997032640949555
656582,"Joe, Connor",311,0.9014492753623189,252,"73.772332765",0.37620578778135055,0.34523809523809523,0.2797427652733119,0.12301587301587301,0.09967845659163987,"7.222190744",8,-6.5223584874512515,59,0.18971061093247588,135,0.4340836012861736
518792,"Heyward, Jason",267,0.9050847457627119,228,"73.769495993",0.36704119850187267,0.2719298245614035,0.23220973782771537,0.12719298245614036,0.10861423220973783,"8.127409513",3,2.688854927016814,39,0.14606741573033707,123,0.4606741573033708
502054,"Pham, Tommy",351,0.9116883116883117,278,"73.768489915",0.41880341880341887,0.38848920863309355,0.3076923076923077,0.20863309352517986,0.16524216524216523,"6.915880374",8,-10.08007807305016,73,0.20797720797720798,155,0.4415954415954416
673237,"Diaz, Yainer",346,0.9033942558746736,261,"73.681408468",0.36416184971098264,0.3333333333333333,0.2514450867052023,0.1685823754789272,0.12716763005780346,"7.457139971",5,5.557942255647159,85,0.24566473988439305,132,0.3815028901734104
669261,"Suwinski, Jack",364,0.900990099009901,263,"73.668721841",0.3571428571428572,0.23954372623574144,0.17307692307692307,0.10266159695817491,0.07417582417582418,"7.259855209",14,-12.464578307022794,101,0.2774725274725275,115,0.3159340659340659
668901,"Vientos, Mark",316,0.9132947976878613,204,"73.667226487",0.4018987341772152,0.37254901960784315,0.24050632911392406,0.2107843137254902,0.1360759493670886,"7.459119304",9,-6.099903070137348,112,0.35443037974683544,104,0.3291139240506329
671739,"Harris II, Michael",469,0.9019230769230769,365,"73.650081535",0.33688699360341157,0.35342465753424657,0.27505330490405117,0.2356164383561644,0.18336886993603413,"7.881398654",6,2.5767171231486463,104,0.22174840085287847,199,0.42430703624733473
665804,"Amaya, Miguel",139,0.9025974025974026,106,"73.629256978",0.3669064748201439,0.24528301886792453,0.18705035971223022,0.09433962264150944,0.07194244604316546,"7.365126115",4,-5.353003873970012,33,0.23741007194244604,51,0.3669064748201439
663905,"Blankenhorn, Travis",51,0.9107142857142857,35,"73.621960588",0.3137254901960784,0.5142857142857142,0.35294117647058826,0.17142857142857143,0.11764705882352941,"7.120768627",1,-3.638807425607906,16,0.3137254901960784,22,0.43137254901960786
666969,"García, Adolis",424,0.8907563025210085,279,"73.607532193",0.384433962264151,0.26881720430107525,0.17688679245283018,0.15053763440860216,0.09905660377358491,"7.897236119",4,-3.153397317406867,145,0.3419811320754717,111,0.2617924528301887
543068,"Cron, C.J.",155,0.9011627906976745,107,"73.595255419",0.4838709677419355,0.24299065420560748,0.16774193548387098,0.1588785046728972,0.10967741935483871,"8.201946711",4,-0.16199753943872097,48,0.3096774193548387,52,0.33548387096774196
553869,"Díaz, Elias",403,0.901565995525727,286,"73.5688433",0.32754342431761785,0.2762237762237762,0.19602977667493796,0.13986013986013987,0.09925558312655088,"7.017370448",8,-10.339706125226739,117,0.2903225806451613,143,0.3548387096774194
667670,"Rooker, Brent",373,0.9031476997578692,252,"73.564610134",0.33512064343163545,0.32936507936507936,0.2225201072386059,0.19444444444444445,0.13136729222520108,"7.157302473",23,5.420819509821334,121,0.32439678284182305,119,0.3190348525469169
592885,"Yelich, Christian",415,0.9080962800875274,307,"73.561807253",0.39518072289156625,0.30293159609120524,0.22409638554216868,0.18566775244299674,0.13734939759036144,"7.384332446",8,-8.444676596292885,108,0.26024096385542167,153,0.3686746987951807
663698,"Bart, Joey",13,1,11,"73.554086154",0.38461538461538464,0.36363636363636365,0.3076923076923077,0.2727272727272727,0.23076923076923078,"7.563471538",0,-2.0870514023810833,2,0.15384615384615385,7,0.5384615384615384
656484,"Gray, Tristan",13,0.8666666666666667,10,"73.496870769",0.23076923076923078,0.2,0.15384615384615385,0.2,0.15384615384615385,"7.326012308",0,0.9331452504347704,3,0.23076923076923078,5,0.38461538461538464
677592,"Pereira, Everson",181,0.905,108,"73.486709613",0.34806629834254144,0.3333333333333333,0.19889502762430938,0.17592592592592593,0.10497237569060773,"7.674476629",10,-11.935907612317981,73,0.40331491712707185,50,0.27624309392265195
592663,"Realmuto, J.T.",397,0.906392694063927,294,"73.456387229",0.35516372795969775,0.2857142857142857,0.21158690176322417,0.14625850340136054,0.10831234256926953,"7.648376599",3,-7.260193489052637,103,0.2594458438287154,125,0.3148614609571788
680776,"Duran, Jarren",198,0.908256880733945,164,"73.435993384",0.3484848484848485,0.31097560975609756,0.25757575757575757,0.14634146341463414,0.12121212121212122,"7.742073469",3,-3.646288576799359,34,0.1717171717171717,74,0.37373737373737376
681546,"Outman, James",453,0.9005964214711729,315,"73.4253166",0.3355408388520972,0.23174603174603176,0.16114790286975716,0.11746031746031746,0.08167770419426049,"7.756516696",14,-7.905522207731001,138,0.304635761589404,129,0.2847682119205298
677649,"Duran, Ezequiel",309,0.906158357771261,224,"73.420868091",0.37540453074433655,0.25,0.18122977346278318,0.11607142857142858,0.08414239482200647,"7.357527055",9,-13.395548340415868,85,0.2750809061488673,98,0.31715210355987056
