id,Name,est_woba,xwOBA_pred,Swing+
666158,Gavin Lux,0.302,0.32255330257388154,106.23339346233327
656180,Riley Adams,0.283,0.3220376931885229,106.11412293086295
669288,Daniel Johnson,0.31,0.32197632571858914,106.0999274352769
662139,Daulton Varsho,0.341,0.32183271288718757,106.06670697961101
694376,Shay Whitcomb,0.206,0.32169378122647474,106.03456937024661
663624,Ryan Mountcastle,0.324,0.32120518008837073,105.92154637440234
666397,Edouard Julien,0.337,0.3210413584437187,105.88365122513076
805249,Otto Kemp,0.317,0.3208123388119634,105.83067450676171
621438,Tyrone Taylor,0.305,0.32073596847078717,105.81300855373735
553993,Eugenio Suárez,0.324,0.32042630782344667,105.74137799185755
676572,Eric Wagaman,0.326,0.32006049127743735,105.65675747271627
642086,Dominic Smith,0.312,0.3200532970215487,105.6550933006749
643217,Andrew Benintendi,0.331,0.32002681590669557,105.64896770107927
641856,Billy McKinney,0.335,0.32001881387908093,105.64711667564502
691182,Adael Amador,0.271,0.3198815961650385,105.6153755356547
621439,Byron Buxton,0.362,0.31985048082983314,105.60817795028835
676694,Jake Meyers,0.333,0.3197787582114409,105.5915871064112
669234,Justyn-Henry Malloy,0.296,0.3196878623502953,105.57056111663067
669450,Cooper Hummel,0.326,0.3195419947763949,105.53681909494252
650489,Willi Castro,0.309,0.3195098235283652,105.52937725629582
666126,Carlos Cortes,0.327,0.31938707772524677,105.50098375224138
682988,Tyler Locklear,0.251,0.3191471966940039,105.4454945798205
671286,Johnathan Rodríguez,0.302,0.31914013310114475,105.44386063269246
664059,Sam Haggerty,0.311,0.31902855772577465,105.41805106696833
694497,Evan Carter,0.317,0.31886868226252907,105.38106874660755
630105,Jake Cronenworth,0.324,0.3188579784660445,105.37859274921162
605137,Josh Bell,0.37,0.3185351204048821,105.30390936749325
808982,Jung Hoo Lee,0.325,0.3184389934105864,105.28167331434166
694728,Brice Matthews,0.316,0.3184133292433019,105.27573669069072
678882,Ceddanne Rafaela,0.313,0.3182224011824804,105.23157129740383
656555,Rhys Hoskins,0.32,0.31812542788389087,105.20913947752305
516782,Starling Marte,0.326,0.3181002832719619,105.20332303718364
671289,Tyler Freeman,0.325,0.31702139776506305,104.95375572623576
607208,Trea Turner,0.325,0.3166199277439345,104.86088786124122
666971,Lourdes Gurriel Jr.,0.32,0.3164890181652776,104.83060591629543
681460,Brooks Baldwin,0.316,0.31646651519239166,104.82540053871314
663457,Lars Nootbaar,0.324,0.31637782237310147,104.80488415558527
607043,Brandon Nimmo,0.331,0.3163108746966167,104.7893978491258
593871,Jorge Polanco,0.349,0.3162932383234136,104.78531821119664
664761,Alec Bohm,0.332,0.315910936771882,104.69688438798106
683146,Brett Baty,0.344,0.3159040582329224,104.69529324743796
663886,Tyler Stephenson,0.323,0.3157685584592449,104.66394950064137
807713,Matt Shaw,0.311,0.31571125709270176,104.65069457426561
687859,Troy Johnston,0.357,0.31548046600798335,104.59730808419266
672284,Jarred Kelenic,0.296,0.3154386352775256,104.5876318184086
608348,Carson Kelly,0.331,0.31542618172578685,104.58475106841306
687597,Jordan Beck,0.309,0.31525644646738676,104.54548798466499
521692,Salvador Perez,0.365,0.3152025287586381,104.5330157644907
676914,Davis Schneider,0.331,0.3151738081885713,104.52637213512075
669224,Austin Wells,0.303,0.3151235804421674,104.51475347537897
807799,Masataka Yoshida,0.327,0.3150125945377662,104.48908026581464
665839,Enmanuel Valdez,0.339,0.3149286456894828,104.46966125592964
596146,Max Kepler,0.34,0.3146636674734315,104.40836661398957
682928,CJ Abrams,0.318,0.3144968452403075,104.36977736994018
691718,Pete Crow-Armstrong,0.334,0.31441452892554694,104.35073599697654
669004,MJ Melendez,0.208,0.31407645313224225,104.272532456293
605141,Mookie Betts,0.338,0.3140405711540708,104.26423225321633
656541,Sam Hilliard,0.309,0.31388381845051755,104.2279722882252
608671,Travis Jankowski,0.255,0.31374334445796165,104.1954779073515
677588,José Tena,0.31,0.31338406911873745,104.11237049722622
676724,Jared Young,0.304,0.3133221822638387,104.0980548577433
641584,Jake Fraley,0.32,0.3133023825091356,104.0934747873771
686217,Sal Frelick,0.306,0.3131546562739394,104.0593028209927
677587,Brayan Rocchio,0.297,0.31290938171615934,104.00256602043538
668939,Adley Rutschman,0.334,0.3128939349336087,103.99899287763263
686555,Isaac Collins,0.324,0.31257505718891165,103.92523022093154
624641,Edmundo Sosa,0.3,0.31254057975133764,103.9172549155551
656716,Zach McKinstry,0.308,0.31251287442417697,103.91084613171826
694388,Joey Loperfido,0.315,0.31235630696234523,103.87462901675896
642851,Austin Wynns,0.314,0.3123160880102923,103.86532558683169
672359,Tirso Ornelas,0.292,0.3122990212412801,103.86137770948817
677942,Blaze Alexander,0.311,0.31199473208891026,103.79098967941272
671213,Triston Casas,0.307,0.31183545181304284,103.75414503752896
663898,Brendan Rodgers,0.311,0.3116802569344669,103.71824542791198
670156,Miles Mastrobuoni,0.326,0.31159180539355946,103.69778485719127
679822,Justin Foscue,0.172,0.31135877195414013,103.64387966663588
664770,Nathan Lukes,0.319,0.3111183164966966,103.58825761820424
686611,Dylan Crews,0.32,0.3111120746349599,103.58681375355042
665926,Andrés Giménez,0.313,0.31109078308879967,103.58188860265429
624585,Jorge Soler,0.304,0.31102008847303164,103.56553555588249
677347,Kyren Paris,0.279,0.310856986358165,103.52780684791776
680779,Henry Davis,0.304,0.31079878671816447,103.51434413332923
666624,Christopher Morel,0.317,0.3107374686207378,103.50016005856935
663698,Joey Bart,0.326,0.3105780321849116,103.46327929383405
686475,Tyler Tolbert,0.311,0.3103481511361306,103.41010331286546
641487,J.P. Crawford,0.335,0.310155097381969,103.36544620514974
671732,Lawrence Butler,0.312,0.3101456489611088,103.36326060067947
543309,Kyle Higashioka,0.305,0.31012597107018186,103.35870871978723
668804,Bryan Reynolds,0.349,0.31010706927546533,103.35433636512187
650859,Luis Rengifo,0.305,0.3096962568368205,103.25930741630297
665155,Nick Maton,0.242,0.30959727384742225,103.23641071564684
682622,Noelvi Marte,0.313,0.3095264437475799,103.22002632875983
665861,Sebastián Rivero,0.206,0.3093524427303918,103.17977649160458
621493,Taylor Ward,0.342,0.30935030596296564,103.17928221552314
687221,Dalton Rushing,0.295,0.3093486586104122,103.17890115067028
670231,John Rave,0.307,0.3090783434592235,103.11637197129096
670097,Zack Short,0.233,0.30818849725875846,102.91053314781321
671655,George Valera,0.279,0.3078342817990306,102.82859618674073
694362,Blake Dunn,0.314,0.30776440528347704,102.81243238254315
572233,Christian Walker,0.322,0.30770643271190323,102.79902219332114
690984,Petey Halpin,0.274,0.3075819153388985,102.77021889051618
691023,Jordan Walker,0.288,0.3075784931493343,102.76942727116302
645277,Ozzie Albies,0.303,0.30751710704713914,102.75522746557063
668904,Royce Lewis,0.306,0.3075065897528963,102.7527946097895
687462,Spencer Horwitz,0.332,0.307298557103956,102.70467259086033
701358,Cam Smith,0.31,0.3070937442109816,102.65729536443527
669242,Tommy Edman,0.328,0.30699160202770814,102.63366788047065
645302,Victor Robles,0.24,0.3061000222148779,102.42742803855913
676679,Luis Vázquez,0.287,0.306011880164877,102.40703905913593
663697,Jonathan India,0.322,0.30597822923020274,102.3992549400391
672761,Wenceel Pérez,0.32,0.3058330195542099,102.36566510299947
668901,Mark Vientos,0.325,0.30579730246436065,102.35740304181545
663993,Nathaniel Lowe,0.311,0.30570560393360713,102.33619137886168
669087,Sam Huff,0.263,0.3056748049501142,102.32906697183137
663743,Nick Fortes,0.275,0.3054699485772361,102.28167968765449
677595,Ronny Mauricio,0.294,0.3052502045412391,102.23084859593074
656577,Alex Jackson,0.291,0.30504075229141475,102.1823981955626
641943,Joshua Palacios,0.308,0.30485630276059955,102.13973141292736
663967,César Salazar,0.3,0.30473311413540877,102.11123547547002
620443,Luis Torrens,0.35,0.30470892375735253,102.10563976808152
695600,Carter Jensen,0.463,0.30449054851221896,102.05512530444558
687363,Victor Scott II,0.289,0.3044417424068059,102.04383549805937
669720,Austin Hays,0.31,0.30439818109143757,102.03375891415097
665966,Carlos Narváez,0.3,0.30403733348251355,101.9502878073048
655316,Andruw Monasterio,0.294,0.30403679383668,101.95016297667293
673490,Ha-Seong Kim,0.301,0.3040338662721096,101.94948577375122
701538,Jackson Merrill,0.363,0.30363390798158196,101.8569676016004
669261,Jack Suwinski,0.317,0.30343543252309046,101.81105634767388
664983,Jake McCarthy,0.291,0.30340025465070053,101.8029190180304
681393,Connor Norby,0.317,0.3033015714535208,101.78009166517562
691176,Jasson Domínguez,0.311,0.30298446885741237,101.70673963504885
656976,Pavin Smith,0.327,0.3029679101589987,101.70290928436802
681082,Bryson Stott,0.318,0.30293667207337527,101.69568330443006
660162,Yoán Moncada,0.333,0.3029157719534136,101.6908486980664
572191,Michael A. Taylor,0.278,0.30286431875950137,101.67894656835732
