id,name,swing_length,batter_run_value,batted_ball_events,year,pa,bip,est_ba,est_slg,est_woba,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,competitive_swings,avg_batter_y_position,avg_batter_x_position,avg_foot_sep,avg_stance_angle,avg_intercept_y_vs_batter,avg_intercept_y_vs_plate,xwoba_pred,xba_pred,xslg_pred,SwingPlus,HitSkillPlus,ImpactPlus,Team,Age
500743,"Rojas, Miguel",7.104135517,-3.6185742204112374,211.0,2025,317.0,247.0,0.255,0.366,0.298,R,68.152111379,32.127309950683646,7.610180949409427,-4.4651077452627455,435.0,29.497223781300736,28.67331826858651,25.139892201583727,-7.390138834340389,34.76569646520056,5.268472683899826,0.3004327523469728,0.2542930960222379,0.3643023764471237,99.78217769816706,106.87110751416738,97.52008748763672,LAD,36.0
500871,"Escobar, Eduardo",6.838985118,-11.413519421704123,82.0,2023,309.0,213.0,0.203,0.299,0.244,R,68.308358425,31.19855082711256,11.66713685591566,-2.723849486593356,254.0,32.081633944436255,26.70433847795935,26.846201075618247,-3.730916422265172,31.461805922432134,-0.6198280220041184,0.2515660121844653,0.2049845598954984,0.303759534159076,86.6555499681081,89.44931951354125,88.65663111970257,TOT,34.0
501303,"Adrianza, Ehire",7.180119024,-0.3266729332844992,14.0,2024,28.0,15.0,0.175,0.29,0.235,R,66.236217073,33.86388605243915,9.982090400429826,-0.4076966425466689,41.0,26.57212760041993,24.741620331726654,38.71836025862258,-2.866716631633183,21.612117025334477,-4.960010575085451,0.2566610288243063,0.2014625217370295,0.2966467436722216,88.02417792420334,88.20490613308226,87.61532044197548,LAA,34.0
501659,"Almonte, Abraham",7.184301714,-2.1916815863644152,6.0,2023,16.0,7.0,0.144,0.212,0.185,R,69.106250857,32.10026796046969,15.810738912000703,-15.220610633800762,35.0,31.471276156714534,27.456904876138317,31.159916668001188,-12.885136960714684,43.67247739561538,12.201201238900843,0.2481191133557908,0.1913793239545787,0.3094089823166556,85.72964090200877,84.64229105802268,89.48370886093868,NYM,34.0
502054,"Pham, Tommy",6.915880374,-10.08007807305016,155.0,2023,481.0,326.0,0.284,0.475,0.361,R,73.768489915,28.36947852669888,6.618214160253252,-0.7902313222277515,351.0,27.531744858910447,27.223466088591955,37.087768206371976,-2.858446048189027,31.965624512639025,4.433879653728574,0.3478948149041199,0.2753837146323648,0.4550886883627925,112.53147966544748,114.32288595032406,110.81117994480482,TOT,35.0
502054,"Pham, Tommy",6.876284524,-10.366097421202795,307.0,2024,478.0,335.0,0.263,0.407,0.319,R,72.631410072,27.836740635714445,7.635372803830929,3.19224699926005,694.0,30.301413528979523,27.851936451454495,37.37277252503842,-4.30002759819223,30.49062405643832,0.189210527458806,0.3184180248135291,0.2591104596841154,0.4055380945484522,104.61339777765372,108.57318782382065,103.5569858950924,TOT,36.0
502054,"Pham, Tommy",7.02630017,-13.527657601496358,274.0,2025,449.0,303.0,0.258,0.41,0.328,R,73.392688746,27.39689043821562,8.205502664686897,-0.8775267615186488,646.0,31.430815059066145,28.45804671999654,37.725411619118944,-5.257228697670493,32.65072554706609,1.2199104879999356,0.3252029898754468,0.257109926726141,0.4086701073878589,106.43598120010152,107.86635562355998,104.01551176036008,PIT,37.0
502110,"Martinez, J.D.",8.456219858,5.6585597125979366,86.0,2023,479.0,292.0,0.271,0.553,0.369,R,72.929394965,37.77506979161644,14.384728473350457,-1.7514520054222622,284.0,30.88867671783669,33.231008367667435,28.40058981379115,-0.47403494291951,29.44628162957434,-1.4423950882623515,0.3706508609879899,0.2681456843074059,0.5451694593583567,118.64422924844934,111.765530981614,123.99898139473238,LAD,35.0
502110,"Martinez, J.D.",8.413358141,-19.259871006639035,254.0,2024,495.0,295.0,0.256,0.471,0.351,R,72.975344005,38.739404417964856,12.549100091938636,-0.1283006379278103,839.0,31.387460831080475,31.68655272405426,27.12292567815382,-0.0125390121306586,27.938816015707268,-3.448644815373212,0.3521240466769779,0.2561269736217077,0.4684122293803262,113.66753971123376,107.5190567186406,112.76174288523362,NYM,36.0
502671,"Goldschmidt, Paul",7.505744268,-6.279666149308273,165.0,2023,687.0,435.0,0.27,0.49,0.367,R,72.071190332,32.7555435174486,8.470758388748559,5.900380608163164,482.0,22.893495587376,35.51007232642007,38.28883752408855,-2.8794832385534663,19.241246396327245,-3.652249191048749,0.3615224372183938,0.2693509170666887,0.4831397031067064,116.19214383847051,112.19136616702012,114.91784120917104,STL,35.0
502671,"Goldschmidt, Paul",7.750619883,-11.793136934914358,387.0,2024,654.0,428.0,0.255,0.451,0.329,R,72.490914018,32.0162122715668,11.030653983712751,1.9818444587153023,1110.0,24.97990570689872,34.457186681617046,36.20520138662818,-3.142399002343207,19.917071641761048,-5.062834065137666,0.3293155904029457,0.2544485576897124,0.450306675261146,107.5407116557733,106.92603553324308,110.11109447019705,STL,36.0
502671,"Goldschmidt, Paul",7.588893059,-14.020164835227831,371.0,2025,534.0,391.0,0.273,0.455,0.334,R,72.636083092,31.90084061087734,9.71824665902558,2.367864296440977,899.0,25.891634854807883,34.046780106792234,35.940972824518624,-9.12595688339136,21.03437766347771,-4.8572571913301745,0.3294259036150138,0.2710837367029958,0.4553743924948675,107.57034409009792,112.803609375163,110.85300695544858,NYY,37.0
506702,"León, Sandy",7.027894211,-0.6335672333377207,8.0,2025,12.0,8.0,0.072,0.216,0.118,R,67.10968,32.41092410261279,16.919567146243907,-2.7132061745439247,19.0,33.49078122479916,26.2241413722744,23.776202828233902,-21.24756138194429,24.333254251096452,-9.157526973702709,0.2049960426279107,0.1399950406342076,0.2741929192609586,74.14588282566818,66.48709601693213,84.3280863868645,ATL,36.0
514888,"Altuve, Jose",7.727584243,8.743166822501914,168.0,2023,410.0,290.0,0.245,0.419,0.331,R,70.456849727,31.981394820884187,16.672395850508696,-1.4589766651945395,403.0,11.860481700325728,30.923271024601828,30.240164724517964,-13.440589707360546,25.658967166797513,13.798485466471783,0.3261717534065046,0.24844004268692,0.4145488127447739,106.6962113318509,104.80309531234158,104.87615269596483,HOU,33.0
514888,"Altuve, Jose",7.784342234,-17.941679695392793,397.0,2024,682.0,509.0,0.263,0.4,0.317,R,69.409635541,30.18160126168723,16.49718244417357,-4.103628946668601,1007.0,11.23784571121489,30.032248125831053,29.19913906915165,-14.882410156827724,28.098218411288688,16.860372700073796,0.3139423652740134,0.2586404881555648,0.3943848678227611,103.41114208336484,108.4071365681984,101.92415640263968,HOU,34.0
514888,"Altuve, Jose",7.5694332,-11.602916315297906,416.0,2025,654.0,486.0,0.245,0.394,0.306,R,69.706923416,28.778500180003142,15.338855154546753,-5.710395429738779,972.0,12.833451906357732,30.136190595702857,29.00764056282603,-19.53105031793816,30.142416819378425,17.3089649130207,0.3028965260666093,0.2444051877976176,0.391652061302565,100.44399881251228,103.37749252595918,101.52407423869828,HOU,35.0
516416,"Segura, Jean",6.601357647,-5.956312581046173,41.0,2023,326.0,255.0,0.239,0.34,0.281,R,69.977826118,26.888195661182323,3.5605977054602223,4.53475940876665,85.0,25.889743082029273,29.027936056291907,33.28719733433255,-5.394944297737383,31.418647310766637,5.528904228737357,0.2766387047499781,0.2349314198249496,0.3215868666425089,93.39059921434811,100.03020237800771,91.26654795961213,MIA,33.0
516782,"Marte, Starling",7.539695,-2.821356531280528,5.0,2023,341.0,248.0,0.261,0.402,0.312,R,70.558370833,38.57785062524191,11.57233328089564,-3.672778390084255,24.0,17.485305515247667,27.594893840656415,38.482141353432965,0.8418206446289128,25.578852054383,8.093546539135328,0.3088640608153383,0.255230507346597,0.400507704469253,102.04700336841796,107.20231550866946,102.8205380955567,NYM,34.0
516782,"Marte, Starling",7.28494851,-11.918776365738433,218.0,2024,370.0,259.0,0.287,0.425,0.337,R,72.355358873,35.996429848665066,8.33716642258437,1.4337216951285312,577.0,17.221166416136143,28.46962604267617,38.10355970394957,-0.462725351658772,22.963788108990222,5.742621692854092,0.3323424808753098,0.2739223196591768,0.4168291164766401,108.3537976991282,113.80654303268766,105.20998856935964,NYM,35.0
516782,"Marte, Starling",7.282800531,-7.70163118532522,209.0,2025,329.0,230.0,0.257,0.406,0.326,R,72.648556905,35.40486026985195,8.713077361654529,-0.339894194261189,546.0,18.526246755023255,28.59385127182332,38.86896700559458,0.1255004711819686,23.976628123704806,5.450381368681549,0.3183208095766209,0.2497623403538792,0.3972094294717616,104.58728373320672,105.27029209888325,102.3376714935788,NYM,36.0
518586,"Culberson, Charlie",6.699723333,0.4007446445303679,1.0,2023,1.0,1.0,0.065,0.067,0.064,R,59.177406667,28.98793955890256,6.9945462405066365,7.294599718242615,3.0,32.003037092846974,27.985454253884317,35.03630947399184,-7.564983935551864,29.232767630913333,-2.7702694619336405,0.2509884320032844,0.2030143615229964,0.2683739227682561,86.50039985992801,88.7532051880889,83.47618681345428,ATL,34.0
518595,"d'Arnaud, Travis",7.660320354,-14.49900007649744,85.0,2023,292.0,201.0,0.253,0.438,0.326,R,72.29191626,30.814364161557545,10.51277503037366,2.2815856289581498,254.0,29.870502073684936,29.485503637539384,24.766246369702166,-9.96735064926423,31.81146333080095,1.9409612571160213,0.3237632968994189,0.2511059005219664,0.437583149036245,106.04924957693508,105.74500139372694,108.24837353938705,ATL,34.0
518595,"d'Arnaud, Travis",7.76913,-13.212088840547432,172.0,2024,341.0,222.0,0.236,0.435,0.323,R,71.392317556,32.25849003709465,12.816078763499783,1.0724112527014968,536.0,31.51926575628297,29.494001831386804,24.498080865220743,-18.938870390429596,30.885241912423073,-0.6340238438599015,0.3256060288980572,0.2439096052261508,0.4390541059135589,106.54424590515242,103.20239232678256,108.4637212437309,ATL,35.0
518595,"d'Arnaud, Travis",7.739983898,-12.936447218910404,120.0,2025,231.0,140.0,0.207,0.384,0.284,R,70.134599927,32.76004553504197,14.87771036208264,-3.9481094452432033,413.0,28.62363939561473,29.28399342549213,27.143994449871876,-12.873762874444369,31.58705357128506,2.9634141756703243,0.2844678309001486,0.2080395414149874,0.3829497138669301,95.49366612822848,90.52871153283718,100.25005283700436,LAA,36.0
518626,"Donaldson, Josh",7.658795962,-6.393896217118819,43.0,2023,189.0,117.0,0.203,0.471,0.325,R,73.265099439,26.891467060098652,14.918517272941877,-1.0487852519093837,107.0,26.75255575408155,30.68545337332787,30.8654083986002,1.712529555066347,29.674788100929252,2.922232346847701,0.3173611981836358,0.2039751766053233,0.4464513221184617,104.32951205702474,89.09268224392926,109.54667177262068,TOT,37.0
518692,"Freeman, Freddie",6.741546532,5.575498812306998,206.0,2023,730.0,521.0,0.32,0.562,0.406,L,70.507532377,43.65292823747957,7.470072607967802,2.30662203794667,568.0,29.585682129220952,29.575572790957416,34.55634424298804,-1.9830539798040991,26.647963764896748,-2.937718364324203,0.3947490384788122,0.3122074224626315,0.5396667705787113,125.11750337811203,127.33351010608776,123.1933891882638,LAD,33.0
518692,"Freeman, Freddie",6.773679232,-15.060823543881366,385.0,2024,638.0,450.0,0.276,0.464,0.365,L,69.769402993,42.47544250527128,7.861555313385979,1.4440453415533543,1029.0,29.105772427040645,30.27762583854225,33.69172721847249,0.9301581091175838,25.902738395981583,-3.203034031059056,0.3667583589033852,0.281306321055684,0.4723700866012508,117.59862183463034,116.41547278464014,113.3411721532101,LAD,34.0
518692,"Freeman, Freddie",6.868799549,-5.244664705641864,401.0,2025,627.0,433.0,0.275,0.479,0.357,L,69.852386538,43.08103728115614,10.672018509300376,0.9884038220207004,1086.0,29.147584754584873,30.383468414367695,32.867247138061536,0.5189528580608025,26.993048239701768,-2.1545365148831026,0.3554724130752434,0.2727137425543006,0.4738054706545492,114.56698090718226,113.37952621658415,113.55131200536816,LAD,35.0
518735,"Grandal, Yasmani",7.49772371,-13.365538938698524,91.0,2023,405.0,279.0,0.222,0.332,0.282,R,70.669488884,26.62970102716122,9.30499984762299,1.378711535975598,224.0,27.366782271950537,30.58115711364411,31.20920443307177,1.5428704726682048,31.621419555742083,4.254637283791544,0.2832916331554951,0.2244906313374426,0.3390252705241802,95.1777148313002,96.3412426587172,93.81952575335735,CHW,34.0
518735,"Grandal, Yasmani",7.387153131,0.9178007346721754,155.0,2024,243.0,173.0,0.245,0.42,0.325,R,70.345119422,26.480483378974338,10.401143983881743,0.0629165790792377,329.0,26.877151021872155,29.779369071334077,31.01424750669206,-0.8818356693258776,33.864364004351046,6.987212982478886,0.3071774048925195,0.2379708821895247,0.3939258967626278,101.59393233617978,101.10411113926972,101.85696315878302,PIT,35.0
518792,"Heyward, Jason",8.127409513,2.688854927016814,123.0,2023,377.0,273.0,0.25,0.405,0.319,L,73.769495993,29.81325642542347,7.675099411619506,-6.54633301053465,267.0,30.436319473685984,36.225530057116984,33.76544346961123,-12.403973872006278,26.406044155488143,-4.030275318197838,0.3111931927011669,0.2489082485719277,0.3950342949325168,102.67265687216732,104.96852272734908,102.0192323626365,LAD,33.0
518792,"Heyward, Jason",8.221652313,-10.688920100485012,156.0,2024,258.0,178.0,0.233,0.346,0.29,L,73.225965958,27.29142037682123,11.165062544565409,-8.524819761557609,428.0,30.780832842594076,35.982812101766534,33.55704691949203,-11.165283584393796,26.809884052482023,-3.9709487901120513,0.2851196816054114,0.2278732607666437,0.3417243290483178,95.66876685144238,97.53639987548684,94.21466721945131,TOT,34.0
518792,"Heyward, Jason",8.243072199,-9.327746946152631,64.0,2025,95.0,68.0,0.205,0.297,0.25,L,72.42761078,28.04037721676293,9.887334524473289,-7.220367387260038,141.0,31.13944418493119,34.640534776050075,31.394868830825995,-8.489082090552046,25.952166785318692,-5.187277399612492,0.2675672574896436,0.2173810275515253,0.3222382314903855,90.95381888557483,93.8292636048606,91.36190760396596,SDP,35.0
518934,"LeMahieu, DJ",7.248790306,-6.1299556169813245,142.0,2023,562.0,374.0,0.255,0.393,0.322,R,68.192442212,29.539060801816053,7.124957040415794,7.006687496482104,330.0,28.213919814193705,32.389431191368296,38.8157167875397,3.983676418579985,23.84299681096161,-4.3709230032321,0.3182879283223582,0.2561621081001142,0.3928380122428216,104.57845114108846,107.531470500967,101.69769714796745,NYY,34.0
518934,"LeMahieu, DJ",7.132190033,-20.493441782451793,145.0,2024,228.0,173.0,0.244,0.363,0.299,R,67.303104934,27.583724968186925,6.332416377156224,8.669744900098943,304.0,29.09413503142299,32.992247302277654,37.16505681388555,4.885831807673876,24.200312122277808,-4.893822909145182,0.2913653850937422,0.2402034632341746,0.3577844865021742,97.34649334457464,101.89293102137152,96.56587009455173,NYY,35.0
518934,"LeMahieu, DJ",7.167389579,-5.52879973994291,76.0,2025,142.0,93.0,0.254,0.346,0.301,R,67.585440684,28.313852137657403,5.665654319627319,12.649562738312284,190.0,30.348616070949053,32.95039512904909,35.51571607933695,2.0445339984584407,22.093631816676368,-8.254984254272687,0.2938963329748799,0.2482044062335404,0.3388863289478035,98.02635884264949,104.71983978178906,93.79918474270497,NYY,36.0
