id,name,batter_run_value,batted_ball_events,year,pa,bip,est_ba,est_slg,est_woba,side,competitive_swings,xwoba_pred,xba_pred,xslg_pred,SwingPlus,HitSkillPlus,ImpactPlus,Team,Age,avg_bat_speed_shap,avg_bat_speed_importance,swing_tilt_shap,swing_tilt_importance,attack_angle_shap,attack_angle_importance,attack_direction_shap,attack_direction_importance,avg_intercept_y_vs_plate_shap,avg_intercept_y_vs_plate_importance,avg_intercept_y_vs_batter_shap,avg_intercept_y_vs_batter_importance,avg_batter_y_position_shap,avg_batter_y_position_importance,avg_batter_x_position_shap,avg_batter_x_position_importance,swing_length_shap,swing_length_importance,avg_foot_sep_shap,avg_foot_sep_importance,avg_stance_angle_shap,avg_stance_angle_importance
456781,"Solano, Donovan",-9.96348232335063,187,2024,309,219,0.257,0.377,0.307,R,513,0.307557486547118,0.255277102656315,0.365686820227781,101.69603021237,107.218778654232,97.7227696971262,SDP,36.0,-0.02573959965368019,0.40672618530081683,0.010790547300991922,0.17050763026972598,0.001994325821373054,0.03151348678641957,0.008819170467824175,0.13935677361566448,0.002605023157012322,0.04116346584747378,0.0005108121960065627,0.008071636648675582,-0.002741854436531731,0.04332561541846767,0.004773508164864608,0.07542894188410935,0.0017965164233326306,0.028387786971188406,0.0023505897635893985,0.03714301778641578,0.0011628879264000303,0.018375459471042556
456781,"Solano, Donovan",-13.1990310370918,101,2025,179,128,0.229,0.328,0.264,R,306,0.268169306733054,0.229100028135497,0.318412066642132,91.1155418952771,97.9698437110798,90.8017580651044,TOT,37.0,-0.027996415067929967,0.45041440269490457,0.007448333295855151,0.1198309349388147,0.0014200169942777962,0.02284564308474294,0.003170987393213449,0.051015760025053536,-0.001439250816609238,0.023155082367448815,-0.0030446497581965615,0.04898320370396933,-0.002838778967741276,0.04567109503254644,-0.001911048640117983,0.030745501867689488,0.002506043789819501,0.04031795549465987,-0.007948042247731482,0.1278703967247096,-0.0024334486577209154,0.03915002406546065
457705,"McCutchen, Andrew",-10.2934286993328,86,2023,473,294,0.253,0.404,0.35,R,253,0.34437200757844,0.24956312256877,0.398854771388402,111.585179990553,105.19990408312,102.578549122335,PIT,36.0,0.012696450601144474,0.2856693694710881,0.0014054201882712143,0.03162186910640879,0.004720117170337119,0.10620235042369365,0.01084532931810561,0.24401925272959848,0.0034603528817500327,0.07785773023744828,0.0005170224570885702,0.011632973967194496,0.005362400561479744,0.12065368781974722,-0.0006540579657375538,0.01471626461122506,0.0025285276059163466,0.05689171797409676,0.0003714152331777964,0.008356820248983137,0.001883470110970995,0.04237796341051601
457705,"McCutchen, Andrew",-11.4528112098999,291,2024,515,317,0.224,0.418,0.325,R,768,0.319903404785109,0.226614179808019,0.409087370894745,105.012401882691,97.0915389394331,104.076599029267,PIT,37.0,0.007170264047132114,0.25995471062246756,0.0018651088388804415,0.06761868535155192,0.0016292904717604853,0.059069196102456555,0.00320969723520492,0.11636613526068876,0.0016289391936166004,0.05905646067072889,-0.00011404607917885932,0.004134689505949954,0.006596377021195524,0.23914869360877,0.0010256175160378834,0.03718330354899544,-0.0019273560080231868,0.06987542858097905,-0.0007126770171023843,0.02583778596301952,-0.0017033698503515755,0.061754910784392346
457705,"McCutchen, Andrew",-28.4377335369725,317,2025,551,362,0.267,0.429,0.342,R,889,0.33866555619294,0.263741712315666,0.425049433256891,110.052307882693,110.209511021833,106.413440808448,PIT,38.0,0.006913216832908235,0.1602051035264629,0.009714387988704599,0.2251187212902665,0.004082704458169855,0.09461153992386791,-0.0006387249925655114,0.014801648209817586,0.006335315619173768,0.14681296987694573,0.004646019025550147,0.10766564639359946,0.004788911223255772,0.11097699332222216,-0.0007733260642745645,0.017920858723405705,-0.0014490947620945374,0.03358094820285699,0.0008331411909201847,0.019306999038156813,0.002977446257254083,0.06899857149239824
457759,"Turner, Justin",-4.14371056579802,163,2023,626,454,0.26,0.444,0.336,R,409,0.333437374192924,0.258486053778403,0.434794972429796,108.647908927679,108.352571513337,107.840185209216,BOS,38.0,-0.022258478050927254,0.2889437521670726,0.00946587426387228,0.12287925621361351,0.0020675070390989126,0.0268389078598385,0.008032484930853834,0.10427201400904806,0.00239169312496083,0.031047261361590927,0.006807268525775491,0.08836712489264054,0.009346589656285726,0.12133078816413696,0.005178461986803297,0.06722311532253056,0.000653000719698072,0.008476791525712585,0.010675001264982442,0.1385752841157879,-0.0001575886844167147,0.0020457043680280436
457759,"Turner, Justin",-18.6896764675614,315,2024,539,372,0.252,0.383,0.328,R,860,0.323089425358814,0.251876188672558,0.37964457801678,105.868233597109,106.017161103042,99.7661818079812,TOT,39.0,-0.019876752246247183,0.3089304161229963,0.009797950194022473,0.15228266635779214,0.002296655166766389,0.035695300095825666,0.00395911798677179,0.06153379344778891,0.0009745178688400336,0.015146247586644252,7.122057114652023e-05,0.001106931374312726,0.003966818536584994,0.06165347769140664,0.005310446909624161,0.08253655090453806,0.005239687716443668,0.08143679040428307,0.011480791987291562,0.17843789579483182,-0.001366588748367501,0.02123993021958033
457759,"Turner, Justin",-20.8719167609868,116,2025,191,136,0.24,0.362,0.3,R,327,0.308705890532069,0.244916255863013,0.380685197368632,102.004515524548,103.558064090005,99.9185282104987,CHC,40.0,-0.025009092278249663,0.37430428688360456,0.009576060941188775,0.1433223014200684,0.0022288691907862077,0.03335887939202156,0.0026131727044508904,0.03911064563082366,-0.001519396435135795,0.02274039348647635,-0.0031437807414777677,0.04705211190654227,0.003805914919047727,0.05696209418015446,0.004246903393030104,0.06356224881357225,0.004124368751627929,0.06172830613951254,0.008735897402485385,0.13074780208514142,0.001811413268378179,0.027110930062082483
458015,"Votto, Joey",-13.9646779295249,101,2023,242,146,0.189,0.367,0.298,L,274,0.289504753424634,0.190161762126745,0.359277077282639,96.8466887907633,84.2120997421083,96.7843849966913,CIN,39.0,-0.02221448377892379,0.35175152052671926,0.00820077092016633,0.12985373278836368,-0.003046132202920223,0.04823346987334327,0.010367665090867098,0.1641650553898653,-0.0059421851285187365,0.09409053458135255,0.002609160156698094,0.04131430923850846,0.001241606188408734,0.019660005112633536,-0.0037391010519595915,0.05920616898051367,-0.0025004557042831166,0.03959304680425508,0.002526733823251834,0.04000914327517997,0.0007656156959117827,0.012123013429265417
462101,"Andrus, Elvis",-1.84630824427121,121,2023,406,306,0.231,0.313,0.267,R,274,0.271647356563523,0.232257077849828,0.319707887565698,92.0498187715191,99.0852986637301,90.9914659113604,CHW,34.0,-0.02219707617765461,0.4586440871342415,-0.003980523079868696,0.08224702026841714,-7.341936606107774e-05,0.0015170177304232558,0.004829738714759045,0.0997938235738227,0.0009756448785514393,0.02015913046876356,-0.0030187260690890142,0.06237401949629024,-0.006949538744309552,0.14359390524579807,-0.000533984892945108,0.01103339069561018,-0.001959150033644553,0.04048067283944725,0.0035991003327426416,0.07436592429578763,-0.000280268414894217,0.005791008251398504
467793,"Santana, Carlos",-8.11523662113396,186,2023,619,450,0.24,0.378,0.308,R,438,0.299773263420003,0.234954021368515,0.366063697551617,99.6050251889626,100.038187999391,97.7779444393359,TOT,37.0,0.007031010381405066,0.21949710483964915,-0.011485415800245088,0.3585566482309137,0.004829177481561835,0.1507593387663046,-0.0011771009057818204,0.036747242132731124,0.0003778070489400139,0.011794542879592872,0.0014950502990166948,0.046673122982679685,-0.0016652637438462293,0.05198691948107142,-0.0004414187592875738,0.013780400600997273,0.0006275959373868611,0.01959255978768913,-0.001978129017109443,0.061754082087993586,0.0009243910820253154,0.028858038210377367
467793,"Santana, Carlos",-27.7096784758329,373,2024,594,424,0.246,0.415,0.329,R,892,0.325238946630964,0.245793841532243,0.406716420626552,106.445639936135,103.868134367541,103.729492526525,MIN,38.0,0.013423506633898767,0.24796073890548295,-0.005726686744220197,0.10578409318107118,0.007422636050164532,0.1371118866196519,-0.0068468696261695175,0.1264762552735,-0.002492556589279568,0.04604282550736012,0.00472020649307456,0.0871922606909223,0.001438507439891778,0.02657229421825083,0.0015692320383638098,0.028987055793917662,0.003750882947225844,0.06928679163411437,0.0021780404844870182,0.04023304361735156,0.004566488087590434,0.08435275455837711
467793,"Santana, Carlos",-30.5710589456111,281,2025,474,328,0.222,0.349,0.294,R,770,0.295953323916206,0.224456146673012,0.355182850774999,98.5789096009178,96.3290584699303,96.1849913006,TOT,39.0,0.0020704728185936125,0.060738080910701486,-0.013860757400439168,0.40661041135682735,0.0018727629841273842,0.05493819026987286,2.3324153099244473e-05,0.0006842226014238534,-0.0012923194992356813,0.037910667361656616,0.00687109813384802,0.20156618848177452,-0.0020851811732518905,0.061169555899059265,-0.002447132294290457,0.07178752503052196,0.001479037652710123,0.04338811300179345,0.0018832799589111858,0.05524670958952673,0.000203179166198117,0.005960335496842039
474832,"Belt, Brandon",2.59372974875669,75,2023,404,200,0.212,0.437,0.336,L,267,0.332911764451526,0.214826178940245,0.432626320127272,108.506719165815,92.9265795185797,107.522695076044,TOR,35.0,0.004841693283111461,0.10115494254008563,0.008438167457817647,0.17629417941787343,-0.008093962300455386,0.16910288272082094,0.003441974268665396,0.07191135187885178,0.0017770746417496085,0.03712748263146983,0.0024140296546107925,0.05043504755949571,0.000208289235055215,0.004351677062490128,7.225290307990042e-05,0.001509541772275344,0.006486711662741618,0.13552344338034064,0.009736752598332413,0.2034248334248873,0.002353221630881486,0.04916461761140919
488726,"Brantley, Michael",-0.234534420262275,49,2023,57,53,0.277,0.358,0.286,L,77,0.286670719499964,0.253889847828656,0.346846064023173,96.0854080468505,106.728631077184,94.9644878879586,HOU,36.0,-0.01935142476649618,0.4081297953835837,0.009999386309544606,0.21089131873853095,0.0024170148247319493,0.05097587272048439,-0.0011495784814404373,0.024245100093092883,0.004008618287786183,0.08454346805500314,-0.002141600893770165,0.04516727554247032,-3.759328283879131e-05,0.0007928583563189037,-0.0015663082047609822,0.03303410755695346,-0.0031571759055485805,0.06658618535170673,-0.000726105048007917,0.015313864908982377,-0.002860072755172101,0.060320153292873165
493329,"Gurriel, Yuli",-10.4901583880689,83,2023,329,258,0.237,0.32,0.273,R,181,0.268297766957639,0.233097651608778,0.312050482423144,91.1500489964389,99.3822918210544,89.8704237896558,MIA,39.0,-0.006034446966395651,0.11782190971500069,-0.010420523968423846,0.2034595781565008,-0.008549911879519064,0.1669360839774855,0.004088097283227137,0.07981964738323406,0.005051346146148847,0.09862697491337011,-0.0006600718961437715,0.012887830779845764,-0.0026048479733295393,0.05085936862881247,-0.004175554491080462,0.08152723969533872,-0.00047183164945069144,0.00921246077922931,-0.006767059955023009,0.1321260973038174,-0.0023929871083083424,0.04672280866736516
493329,"Gurriel, Yuli",-2.94006539604081,39,2024,65,41,0.255,0.33,0.318,R,106,0.276944432690177,0.217733655627251,0.278744056789545,93.4727241288468,93.9538548432329,84.9943717376112,KCR,40.0,0.011589807392791094,0.1689038515199927,-0.008107669979842913,0.1181569839806201,0.0012572822542074602,0.0183229805281723,-0.03041511237954763,0.4432540982962653,0.004820029930337725,0.07024462030163425,0.002449080670278155,0.03569163350811536,0.0005287293861076555,0.007705428287007777,-0.0005036869340103688,0.007340472557599574,-0.002251587905659119,0.03281347622206461,0.0015183972048134213,0.022128334608019384,-0.005176396365234631,0.07543812019050865
493329,"Gurriel, Yuli",-5.39081541066651,26,2025,40,28,0.128,0.17,0.186,R,63,0.240154489087235,0.183253315590857,0.250945206803864,83.5901763615986,81.7711939595365,80.9246273282796,SDP,41.0,0.0009629711877650026,0.013552042606284164,-0.01739324442498793,0.2447778215005879,-0.003832574505979931,0.05393641435663953,-0.010466996483310707,0.14730366194120148,0.003491483776812277,0.04913619171963928,0.0005336462449892946,0.007510086221337007,-0.00415321251221405,0.058448802657440055,-0.003993703676872537,0.0562040101235699,-0.013309393366395902,0.18730515331805475,-0.009600575912090684,0.13511039110888642,-0.0033194706564158064,0.046715424446359524
500743,"Rojas, Miguel",-11.6539619081714,147,2023,423,344,0.248,0.333,0.284,R,289,0.282878550332645,0.246602744044286,0.328222668088247,95.0667521515878,104.153937378236,92.2380275657519,LAD,34.0,-0.016523361902625686,0.5245177898574721,-0.00406586482008499,0.12906685950825408,0.0006368951243370562,0.020217606135903104,1.1484597496899173e-05,0.00036456719473771087,0.0004567980202631636,0.014500601597404298,0.0026220873649401085,0.08323557140348285,0.00022185150336871906,0.0070424566688832724,-0.0022951733191440907,0.07285800818209971,0.0021932272842992125,0.06962183208206095,0.00043015393395526064,0.013654811415881237,-0.0020451068700973354,0.06491989595382085
500743,"Rojas, Miguel",-7.02379895751635,225,2024,337,277,0.279,0.359,0.31,R,453,0.30375184450188,0.272213763854278,0.351877368176907,100.673755220513,113.202872768706,95.7010695077684,LAD,35.0,-0.01120154661789805,0.27305021776950417,-0.004403572147738541,0.10734199257650004,-0.0013538819900021505,0.03300238661807812,0.001052412750175039,0.02565373697231642,2.9687633693841825e-05,0.0007236692504776537,0.005676710194654521,0.13837615534163095,0.004587995670671885,0.1118375220615363,-0.002294736731006747,0.05593677243854104,0.0031676701088328625,0.0772154991219476,0.005253712241387824,0.1280651074840986,0.002001833973173709,0.048796940365369086
500743,"Rojas, Miguel",-3.61857422041124,211,2025,317,247,0.255,0.366,0.298,R,435,0.300432752346973,0.254293096022238,0.364302376447124,99.7821776981671,106.871107514167,97.5200874876367,LAD,36.0,-0.014385109254688822,0.3983015016416525,0.005063007081425637,0.14018686182010331,0.002777673598023246,0.07690950034337875,0.0005083745146009093,0.014076106686217069,-0.0027989686402596844,0.07749912723811583,0.0027141179708097592,0.07514974299230699,0.004379786477953943,0.12126953644583885,-0.00031652669881132795,0.008764136386738496,0.0022137023778163742,0.06129400657729186,-0.00024351720434448955,0.006742616023884032,-0.0007153472914893119,0.019806863844472434
500871,"Escobar, Eduardo",-11.4135194217041,82,2023,309,213,0.203,0.299,0.244,R,254,0.251566012184465,0.204984559895498,0.303759534159076,86.6555499681081,89.4493195135413,88.6566311197026,TOT,34.0,-0.02650098767984411,0.3824453655014126,-0.008107664551886244,0.11700464791609687,-0.0016997864150973014,0.0245302342935185,0.0010769050744300428,0.015541207738229717,-0.003463547543885065,0.04998371088486297,0.0022491906448943153,0.03245888601062224,0.0031653386980573807,0.04568015086603902,-0.009165170104918744,0.13226589412455014,0.0033205547078815952,0.04792012940291602,-0.002901623492998375,0.04187438108849296,-0.007642756568104666,0.11029539217325898
501303,"Adrianza, Ehire",-0.326672933284499,14,2024,28,15,0.175,0.29,0.235,R,41,0.256661028824306,0.20146252173703,0.296646743672222,88.0241779242033,88.2049061330823,87.6153204419755,LAA,34.0,-0.03918009266987698,0.4978278807732422,0.004221521298719376,0.05363925551397045,-0.0020237741729802533,0.025714365103403,0.0012132478777043519,0.015415701665110117,-0.005606556718605542,0.07123771434579262,0.007548996644895654,0.09591863483727994,-0.002732617214644785,0.03472102652725463,0.0015351821483727728,0.019506244713732326,-0.005352749925957518,0.06801280881087123,0.0025448297184873076,0.03233497164893971,-0.0067425175777434425,0.08567139606040373
501659,"Almonte, Abraham",-2.19168158636442,6,2023,16,7,0.144,0.212,0.185,R,35,0.248119113355791,0.191379323954579,0.309408982316656,85.7296409020088,84.6422910580227,89.4837088609387,NYM,34.0,-0.018266228730282358,0.18174164320247965,0.002062857131006419,0.020524600354944973,0.0034522049643098316,0.03434805356648613,-0.049472510421412624,0.4922316188033601,0.004420394086289693,0.04398114666728987,0.004630364036681676,0.046070263384859415,0.0033037039787173995,0.032870528373011826,-0.00403705659253317,0.04016709248866611,-0.0027063934286660524,0.026927528180063366,-0.0023293176077057295,0.02317577513212079,0.005825536523448306,0.05796174984671779
502054,"Pham, Tommy",-10.0800780730502,155,2023,481,326,0.284,0.475,0.361,R,351,0.34789481490412,0.275383714632365,0.455088688362793,112.531479665447,114.322885950324,110.811179944805,TOT,35.0,0.030507962264927854,0.5848351630016685,0.0005983974615990509,0.011471230820171372,0.001038847851083268,0.019914629074412642,0.003140633879527291,0.060205696824708894,0.00013420190484884976,0.0025726396347237994,0.0027661500703667725,0.05302687256663466,0.0001493565074275229,0.0028631521374061796,-0.000288667892605136,0.005533740095750445,0.010088292080529911,0.19339174121464728,0.0009883164905231886,0.018945946989610676,-0.0024642351300463053,0.04723918764026558
502054,"Pham, Tommy",-10.3660974212028,307,2024,478,335,0.263,0.407,0.319,R,694,0.318418024813529,0.259110459684115,0.405538094548452,104.613397777654,108.573187823821,103.556985895092,TOT,36.0,0.008458747736826625,0.2020656107049852,-0.007693134908325133,0.18377637587165468,0.001085715104881654,0.025935953233881755,0.007669292655276167,0.18320682354868525,0.0021956937937612302,0.05245152369610175,0.00036788826973186545,0.008788247410539058,0.0008423564505347049,0.02012251410070246,-0.00023061873349128792,0.005509103317982358,0.00879337445945109,0.2100592943055659,0.00010886022186417217,0.0026004921646612987,-0.004415709652918901,0.10548406164524021
502054,"Pham, Tommy",-13.5276576014964,274,2025,449,303,0.258,0.41,0.328,R,646,0.325202989875447,0.257109926726141,0.408670107387859,106.435981200102,107.86635562356,104.01551176036,PIT,37.0,0.020157233904937042,0.48605261246782855,-0.005383568693494565,0.12981432076511992,0.0007815291836073451,0.018845060944555517,0.000258833727505878,0.006241273482380171,0.0011148494801447373,0.026882433616054354,0.0029593005836392123,0.07135779574414287,4.0596027748931004e-05,0.0009788944969454133,0.000296014098616036,0.007137806042147186,0.006310196176149786,0.15215814585804327,0.0008008122505731416,0.019310034716220777,-0.0033683662799179038,0.08122162186656194
502110,"Martinez, J.D.",5.65855971259794,86,2023,479,292,0.271,0.553,0.369,R,284,0.37065086098799,0.268145684307406,0.545169459358357,118.644229248449,111.765530981614,123.998981394732,LAD,35.0,0.010833599667525059,0.15570470918508497,0.01740411983966374,0.2501387813304983,0.00544531522199124,0.07826218884594954,0.005074133632932213,0.07292742264145893,0.005591321223665306,0.08036064390499005,-8.127667874079062e-05,0.0011681400471903775,0.008597509392435216,0.12356674981059017,0.007674788465971727,0.11030504567501435,0.002134526495554572,0.03067824522208047,0.0029719847251211996,0.04271452070678434,0.003769279585932537,0.0541735526303585
502110,"Martinez, J.D.",-19.259871006639,254,2024,495,295,0.256,0.471,0.351,R,839,0.352124046676978,0.256126973621708,0.468412229380326,113.667539711234,107.519056718641,112.761742885234,NYM,36.0,0.011157787808459727,0.19736008135905173,0.018116232454491166,0.32044175534750896,0.0016859456147499442,0.029821176868205585,0.003912540288156216,0.06920540906913641,0.0033305506329198743,0.05891111707511911,-0.0023648728662647458,0.04183011088774719,0.002272206473096369,0.040191018335629075,0.007334807182229376,0.12973881266501516,-0.0004584737160519761,0.00810952954602707,0.0038222202463668005,0.06760781901796187,0.002079543142887988,0.03678316982859774
502671,"Goldschmidt, Paul",-6.27966614930827,165,2023,687,435,0.27,0.49,0.367,R,482,0.361522437218394,0.269350917066689,0.483139703106706,116.192143838471,112.19136616702,114.917841209171,STL,35.0,0.008316082530508003,0.1314560683809928,-0.0014254046349192547,0.022532014139003895,0.004209938177652527,0.0665483920982006,0.007291892869860624,0.11526624034943486,0.004114546914493719,0.06504049936544443,0.01721293908301888,0.27209269374542505,0.003860037584549098,0.06101735556449456,0.008189066551712351,0.12944826950059615,0.002547448648371323,0.04026867007257944,0.006032139400715808,0.0953527489217617,-6.180932350457705e-05,0.0009770478620664005
502671,"Goldschmidt, Paul",-11.7931369349144,387,2024,654,428,0.255,0.451,0.329,R,1110,0.329315590402946,0.254448557689712,0.450306675261146,107.540711655773,106.926035533243,110.111094470197,STL,36.0,0.0072563233363941845,0.1650555821099158,-0.00015917596716207095,0.003620687874542812,0.004448291969156454,0.10118284237439024,0.0023560216053909564,0.05359112315060954,0.0017255654740908051,0.039250485485719924,0.01226816261540335,0.2790571241152459,0.0035245356399824716,0.08017066698319596,0.004442568747696115,0.10105265941452372,-0.00285294881814283,0.0648944522009625,-0.002650904546142308,0.06029866265562068,-0.0022784090696579967,0.05182571363527281
